actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,entropy_mean,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
1181,109.831566,177150,0.9971957,0.8641968,0.41722953,-12.671385,4493,673950,2533,1846.0120780467987,-266.0025,-0.35536027,4.225926,99.06628556033887
1187,73.418686,178050,0.9968958,0.8225708,0.574319,-13.337824,4517,677550,2547,1856.1968367099762,-178.91826,-0.57875293,4.690467,75.78373321099622
1193,42.14792,178950,0.9965799,0.8171387,1.2608246,-11.22521,4534,680100,2561,1866.425618648529,-131.78912,-0.9473287,34.486584,99.62110976024321
1198,43.19737,179700,0.99684596,0.82684326,0.6066888,-12.427706,4554,683100,2575,1876.626797914505,-125.77066,-0.6006429,4.494302,74.10069019926975
1205,44.479767,180750,0.99683404,0.8392334,1.1873279,-14.31912,4575,686250,2589,1886.82608127594,-141.92657,-0.85582566,31.123112,101.67374236079942
1211,39.67296,181650,0.99701023,0.842041,0.51184726,-18.315266,4596,689400,2603,1897.0233483314514,-148.75204,-0.44874576,3.0567074,74.7075979057918
1217,35.861954,182550,0.99710417,0.85302734,0.5251479,-17.023685,4610,691500,2617,1907.277824640274,-151.72995,-0.4960441,2.6557064,95.07733611774431
1222,32.468727,183300,0.99684024,0.8390503,0.57712305,-13.492795,4625,693750,2631,1917.4443583488464,-136.66876,-0.47173762,6.0612316,74.58846471145107
1229,37.200455,184350,0.99704957,0.8463135,0.50228596,-11.116196,4647,697050,2645,1927.7008204460144,-151.85532,-0.4653026,3.2418706,93.2967156178023
1234,33.87626,185100,0.99674106,0.8474121,0.6079705,-6.070896,4669,700350,2659,1937.9202437400818,-135.78586,-0.40605026,11.941875,75.03789304431348
1240,25.01654,186000,0.9945915,0.72436523,11.581802,-13.737162,4687,703050,2673,1948.2158207893372,-77.127075,-11.16174,17.325314,74.65714978629293
1246,29.957851,186900,0.9969101,0.8288574,0.6609896,-2.4702308,4707,706050,2687,1958.2946717739105,-107.52105,-0.6150485,10.058931,98.44996842241927
1253,28.58588,187950,0.9970319,0.84661865,0.59131134,-5.204904,4722,708300,2701,1968.840500831604,-107.96423,-0.5090702,7.1124372,94.03923132031649
1257,26.949755,188550,0.99699044,0.84472656,0.51584655,-4.504507,4744,711600,2715,1978.9020431041718,-105.63515,-0.45432258,2.5418434,74.41186795689339
1264,26.413626,189600,0.9970491,0.840271,0.5028149,-2.6272852,4764,714600,2729,1989.373215675354,-104.85018,-0.4625728,3.0028262,74.96565858993253
1269,35.648617,190350,0.9966886,0.8533325,0.8974153,-2.607979,4781,717150,2743,1999.4012351036072,-128.60388,-0.628026,25.87484,75.8395938879779
1276,30.37696,191400,0.9971576,0.85131836,0.47315478,-2.0071452,4798,719700,2757,2009.7937173843384,-115.31099,-0.42806906,3.1825566,75.66762958202257
1283,20.288784,192450,0.99656034,0.81481934,3.390215,0.054614365,4819,722850,2772,2020.6005198955536,-76.01763,-3.0704787,17.533184,61.69653542945138
1289,24.5677,193350,0.99662375,0.83026123,1.2468643,-5.3418484,4839,725850,2786,2030.8493113517761,-91.95817,-0.86094266,33.74957,100.20933518544304
1295,27.64862,194250,0.99711704,0.8609619,0.44358635,-9.603857,4861,729150,2800,2041.0647885799408,-103.07448,-0.40701997,2.996339,75.95699998160748
1301,26.924046,195150,0.9969399,0.85131836,0.75427634,-10.281378,4877,731550,2814,2051.3947830200195,-105.43352,-0.58944976,17.197754,97.977190097727
1306,27.672169,195900,0.9971523,0.8609009,0.45118082,-12.026397,4896,734400,2828,2061.58917927742,-106.52326,-0.40344965,3.1992297,76.65979256612462
1313,30.782482,196950,0.99710655,0.85717773,0.45659634,-7.2959886,4911,736650,2842,2071.850108861923,-117.026115,-0.4225966,2.6789565,98.37979038783418
1319,27.197605,197850,0.9971194,0.8464966,0.47051758,-10.747123,4930,739500,2856,2082.0372216701508,-110.218155,-0.43205595,2.4872851,61.415002362243456
1325,23.381979,198750,0.9965551,0.8074951,1.5827186,-3.5299103,4944,741600,2870,2092.362420320511,-89.003044,-1.4348674,11.241903,95.54529295143993
1331,27.873177,199650,0.99707127,0.85821533,0.47614974,-6.3102865,4966,744900,2884,2102.557946920395,-105.543015,-0.43444625,3.1670954,61.74808086365966
1337,30.492907,200550,0.99717474,0.86065674,0.43868408,-5.191327,4984,747600,2898,2113.0175614356995,-117.555954,-0.40348974,3.1302457,97.2124837080143
1343,29.295029,201450,0.9971154,0.85809326,0.4708914,-8.572602,5005,750750,2912,2123.1964871883392,-117.57808,-0.42805824,3.71041,61.74265545754603
1349,30.736408,202350,0.9971671,0.8600464,0.450546,-9.670481,5020,753000,2926,2133.4702405929565,-123.6368,-0.4220549,3.1734324,96.51466153140339
1354,30.737833,203100,0.9971545,0.8534546,0.46282077,-13.229206,5039,755850,2940,2143.491239309311,-118.74652,-0.43065205,3.1744444,98.07093786397267
1361,35.21855,204150,0.9972522,0.8665161,0.407683,-9.244526,5057,758550,2954,2153.9554784297943,-135.43231,-0.40217698,2.5702314,75.9056236545427
1366,36.145294,204900,0.9971082,0.86157227,0.4397752,-12.289981,5074,761100,2968,2163.9780271053314,-131.67816,-0.40130037,4.719008,74.33875384383613
1372,33.913223,205800,0.9971931,0.87127686,0.44309804,-12.119497,5089,763350,2982,2174.369119644165,-130.24805,-0.41863042,3.2839394,73.96572731027638
1378,34.703613,206700,0.9971781,0.8554077,0.44827205,-12.186127,5106,765900,2996,2184.4046931266785,-130.58293,-0.42496002,3.026471,99.81105927041952
1385,36.841743,207750,0.99721336,0.8696289,0.4157102,-12.285191,5121,768150,3010,2194.807496547699,-139.82997,-0.40380242,2.9475698,93.7348930938311
1390,36.91272,208500,0.997221,0.8684082,0.42797232,-12.115456,5141,771150,3025,2205.4192504882812,-138.92747,-0.3916824,3.0660582,100.69677767857813
1397,40.10501,209550,0.99722505,0.86505127,0.4127409,-11.053344,5155,773250,3039,2215.795925617218,-147.1659,-0.3867119,3.78229,101.70560041949913
1402,34.823826,210300,0.9972155,0.8607788,0.4463482,-13.387131,5174,776100,3054,2226.3773918151855,-136.15936,-0.42575148,2.8670037,100.58701332377059
1409,39.797962,211350,0.99723506,0.87054443,0.43165517,-12.669573,5190,778500,3068,2236.841502904892,-144.8949,-0.40671247,2.9066281,100.91835452627083
1414,41.462494,212100,0.99721503,0.8722534,0.40291357,-13.52366,5207,781050,3082,2246.8728070259094,-150.9117,-0.33738887,3.2661972,101.29242324074829
1421,38.848343,213150,0.9972136,0.8675537,0.39932635,-13.273001,5225,783750,3096,2257.2836906909943,-148.74896,-0.38641366,2.8386514,101.1350403959268
1426,42.27137,213900,0.9973047,0.8796997,0.39050466,-12.89481,5242,786300,3110,2267.3071897029877,-154.32977,-0.37788096,2.9580967,99.5485144049999
1433,41.792065,214950,0.9972656,0.8720093,0.40079087,-10.628899,5260,789000,3124,2277.7456362247467,-150.78963,-0.3940478,3.0716722,100.54082470790269
1438,44.101944,215700,0.9972658,0.88446045,0.36747098,-9.302307,5279,791850,3138,2287.7557265758514,-153.1713,-0.33186343,2.7277882,101.37386342393717
1445,41.82328,216750,0.9972868,0.8754883,0.37998456,-12.286176,5295,794250,3152,2298.1958899497986,-150.499,-0.35512388,2.6299582,99.3918628662323
1450,43.763172,217500,0.99728036,0.87231445,0.39699483,-8.54421,5311,796650,3166,2308.2641978263855,-155.9396,-0.38052595,2.735672,99.78308446615294
1457,45.423317,218550,0.99721646,0.88116455,0.38331354,-11.622303,5330,799500,3180,2318.7189304828644,-158.72876,-0.3640803,4.5456343,99.4003646667269
1463,45.404007,219450,0.99723005,0.8649292,0.40979868,-13.58736,5348,802200,3194,2328.9524059295654,-160.77539,-0.3678345,3.4016094,74.16347958701593
1469,45.486176,220350,0.99724984,0.8724365,0.40099183,-14.059581,5365,804750,3208,2339.2184019088745,-160.49274,-0.36650842,2.588017,97.58372442855263
1476,41.407127,221400,0.9968691,0.84906006,3.3552456,-13.946989,5383,807450,3223,2350.229253768921,-142.38078,-3.004984,43.48524,62.72193505725775
1481,31.74934,222150,0.9970486,0.85723877,0.5569715,-14.583853,5401,810150,3237,2360.2661769390106,-111.414505,-0.45227736,3.4717245,100.97005565032264
1487,38.36563,223050,0.99718523,0.859375,0.44076335,-16.332363,5418,812700,3251,2370.4471442699432,-128.73282,-0.3966688,2.7090576,97.16976363427729
1493,39.3124,223950,0.99731255,0.88604736,0.36009234,-17.465088,5438,815700,3265,2380.6739399433136,-141.49394,-0.33428878,2.6766071,102.14528361549587
1499,42.932076,224850,0.9971647,0.85583496,6.2250376,-18.215992,5455,818250,3279,2390.869540452957,-132.27658,-6.120752,12.261995,98.6807987530512
1505,40.627144,225750,0.9972112,0.8778076,0.74586666,-16.729458,5471,820650,3293,2401.125476360321,-144.90585,-0.57191724,17.12502,101.72336793264711
1510,41.742832,226500,0.9972875,0.86816406,0.4428839,-16.990059,5491,823650,3307,2411.5773446559906,-146.47058,-0.3882053,4.9563403,73.72299633960391
1517,41.554325,227550,0.99726224,0.87402344,0.41633075,-14.926006,5511,826650,3321,2421.9217205047607,-144.84225,-0.36149192,2.793923,97.96292352237485
1523,45.41046,228450,0.9972558,0.868103,0.4109989,-12.871024,5527,829050,3335,2432.195954322815,-150.85645,-0.38472864,2.863474,97.28234536904424
1529,42.089306,229350,0.99728775,0.8741455,0.40383655,-11.89588,5543,831450,3349,2442.457934856415,-142.5149,-0.35527757,2.557815,96.61136696385255
1535,41.9302,230250,0.9973092,0.8654785,0.41118827,-9.675825,5560,834000,3363,2452.7182519435883,-149.80125,-0.38952935,2.5477805,75.35032458956479
1541,41.33728,231150,0.997246,0.8670654,1.3648624,-9.608186,5578,836700,3377,2463.0615332126617,-143.7981,-1.2436247,12.024756,98.86684829147578
1547,40.891335,232050,0.9973409,0.875,0.4070876,-9.770987,5594,839100,3391,2473.3387384414673,-148.30722,-0.3306809,3.2979224,72.52493552914731
1553,41.0111,232950,0.9970794,0.8499756,0.490111,-10.112959,5614,842100,3405,2483.6567714214325,-148.4956,-0.38302428,4.8534217,95.06353116496231
1558,44.895992,233700,0.9973452,0.89208984,0.35204238,-11.545412,5630,844500,3419,2493.8719992637634,-155.67702,-0.3176353,3.0903678,75.76304990104688
1565,43.07212,234750,0.99717,0.854187,0.44315737,-10.064289,5648,847200,3433,2504.1415786743164,-155.78705,-0.43343946,3.2631202,96.10725929278124
1570,39.670532,235500,0.9972408,0.8676758,0.41426188,-10.662637,5669,850350,3447,2514.148187637329,-149.94443,-0.3984179,3.1302755,99.72881209843464
1577,40.50759,236550,0.99729013,0.8718262,0.39920574,-12.906815,5687,853050,3461,2524.723329782486,-146.55293,-0.37726766,2.7029636,96.96029740195895
1582,39.02782,237300,0.9973309,0.8695679,0.44357672,-10.494055,5706,855900,3475,2534.774806499481,-144.9847,-0.4046439,2.6586535,101.02477527402738
1589,43.137367,238350,0.9973316,0.8773804,0.3962194,-11.225359,5725,858750,3489,2545.2906289100647,-160.08913,-0.35905546,3.1013536,98.98420223149657
1594,42.203667,239100,0.9973295,0.87957764,0.38378254,-11.09449,5742,861300,3503,2555.322526693344,-156.66492,-0.35525095,3.2749636,97.90368483554062
1601,43.82495,240150,0.99734926,0.8822632,0.3838744,-9.117728,5764,864600,3517,2565.7945959568024,-162.37762,-0.30629653,5.4848986,102.06395796919551
1607,40.936157,241050,0.9973297,0.87561035,0.37442172,-12.683042,5784,867600,3531,2576.0206882953644,-156.69148,-0.34278134,2.6690564,60.02838135528597
1613,41.451996,241950,0.9972966,0.8772583,0.4518401,-8.704305,5807,871050,3545,2586.2807335853577,-160.43567,-0.3524329,7.053932,101.16194853481524
1618,40.140575,242700,0.9973638,0.8810425,0.42034954,-10.901722,5827,874050,3559,2596.337609052658,-156.17471,-0.3880794,2.9562993,74.6423275097392
1625,41.274334,243750,0.9973624,0.8901367,0.33615142,-13.385694,5844,876600,3573,2606.887269973755,-158.71677,-0.30202854,2.0813413,95.73359049124389
1629,40.030693,244350,0.9973576,0.8811035,0.38119516,-13.561592,5865,879750,3587,2616.9101634025574,-156.41492,-0.37603977,2.1857567,76.6547357317233
1636,39.123474,245400,0.9972384,0.8666992,0.42402187,-11.5229435,5882,882300,3601,2627.376767396927,-154.15071,-0.39870557,3.1066947,76.07931950312368
1642,40.12731,246300,0.9974053,0.87976074,0.36815014,-14.074129,5901,885150,3615,2637.43349981308,-161.58047,-0.34650263,2.3049836,97.37618044861854
1648,39.795532,247200,0.9973371,0.8730469,0.4056853,-14.657579,5919,887850,3629,2647.8981564044952,-161.92236,-0.407956,2.2992587,76.69886869825153
1654,38.282394,248100,0.9974115,0.87945557,0.3969493,-15.691534,5941,891150,3643,2657.9603340625763,-162.75554,-0.32958955,3.0160873,99.82553515261546
1661,36.787014,249150,0.9973612,0.87091064,0.4206305,-15.704072,5961,894150,3657,2668.480213403702,-162.11887,-0.37266368,2.5080264,74.17796879244325
1666,36.3489,249900,0.9973445,0.8727417,0.41575664,-13.168186,5977,896550,3671,2678.5566971302032,-153.02853,-0.36874008,2.6606958,97.9719335075962
1672,39.530434,250800,0.9972913,0.87957764,0.40742022,-13.02978,5996,899400,3685,2688.7809476852417,-158.21375,-0.3682049,3.9861841,101.54662470162324
1678,36.64756,251700,0.99733925,0.87268066,0.40896672,-12.992176,6016,902400,3699,2698.971465587616,-152.24887,-0.36232218,3.3722165,98.19165254403134
1684,38.35955,252600,0.9973757,0.88653564,0.36781818,-13.603237,6036,905400,3713,2709.5780313014984,-168.31686,-0.34565955,3.291986,75.79218517504158
1689,37.627876,253350,0.99740505,0.8919678,0.34780055,-14.927055,6058,908700,3727,2719.5949668884277,-162.52357,-0.33410972,2.5453045,74.96756377545321
1697,37.947514,254550,0.9973707,0.8796997,0.37837535,-13.204224,6079,911850,3741,2730.0779361724854,-162.59714,-0.3390637,2.5549371,76.79860109969997
1702,38.319824,255300,0.997345,0.883728,0.37431255,-12.941876,6098,914700,3755,2740.1178452968597,-161.7539,-0.3375739,2.8961315,75.71526696542605
1708,35.702312,256200,0.9973879,0.88031006,0.36574054,-13.431131,6117,917550,3769,2750.3667454719543,-159.29515,-0.34747553,2.548439,100.29346385204558
1714,38.0673,257100,0.9973788,0.87957764,0.39130646,-12.75979,6135,920250,3783,2760.6328344345093,-161.18584,-0.3435415,3.0301082,74.56917433048004
1720,39.38978,258000,0.99742985,0.8937378,0.35838014,-12.461968,6156,923400,3797,2770.8601257801056,-160.82858,-0.3335211,3.4666042,97.70210399386494
1725,36.674866,258750,0.99739456,0.8878784,0.35240972,-14.349452,6174,926100,3811,2781.1239519119263,-159.18842,-0.3445352,2.4502258,75.38481645912837
1732,38.93614,259800,0.9974749,0.8956909,0.32407445,-11.84804,6194,929100,3825,2791.5805814266205,-161.9426,-0.29377997,2.3569505,75.02927292429892
1737,38.32218,260550,0.9974377,0.8829956,0.36487448,-12.669834,6214,932100,3839,2801.6018800735474,-160.13873,-0.29435423,2.6784987,76.2116610017046
1745,41.245316,261750,0.9973805,0.88134766,0.3623606,-13.70597,6234,935100,3853,2812.103076696396,-168.88431,-0.3146403,3.0703688,62.23212158235104
1749,36.051674,262350,0.9973817,0.88183594,0.41795915,-12.962011,6258,938700,3868,2822.78035569191,-159.26566,-0.36585903,2.893981,76.96500217904902
1756,37.764427,263400,0.997422,0.8847656,0.349432,-15.653585,6274,941100,3882,2833.289785385132,-160.17398,-0.3126961,2.5136576,72.76996721446575
1762,37.06745,264300,0.997385,0.8835449,0.37001473,-16.493279,6295,944250,3896,2843.3674771785736,-155.1762,-0.36269146,2.7119164,99.20757366778575
1768,38.0755,265200,0.9973626,0.8845825,0.38117838,-13.170144,6314,947100,3910,2853.8401873111725,-161.04384,-0.37744462,3.3697913,74.5557743235943
1774,38.10837,266100,0.9973576,0.8726196,0.3832719,-13.423645,6331,949650,3924,2863.843193054199,-163.18216,-0.34500766,2.8871732,100.58678717500501
1780,35.748375,267000,0.9973943,0.8847656,0.38763118,-13.113211,6353,952950,3938,2874.128713130951,-159.27774,-0.3770569,2.565472,98.53105924516971
1786,36.78805,267900,0.9973624,0.86938477,0.4051327,-13.948545,6369,955350,3952,2884.4174089431763,-157.2228,-0.39087552,2.308711,96.53555628279312
1792,35.919136,268800,0.9973364,0.8699951,0.43636817,-12.851486,6392,958800,3966,2894.7113196849823,-154.48547,-0.42817044,2.6837146,100.68578668760134
1798,38.376186,269700,0.9974303,0.8786621,0.37723213,-14.1126,6412,961800,3980,2904.979135990143,-163.09259,-0.3505343,2.3467376,101.3610783333818
1804,37.709305,270600,0.9974351,0.88500977,0.36188555,-14.301197,6434,965100,3994,2915.281110525131,-158.36864,-0.3023861,2.3891807,97.99736347437273
1810,40.13989,271500,0.99741626,0.888916,0.37239167,-13.228603,6452,967800,4008,2925.520840406418,-159.19347,-0.3519719,2.6024475,98.46788074781686
1816,36.859016,272400,0.99736714,0.8753052,0.41447726,-14.485945,6470,970500,4022,2935.7491376399994,-158.5513,-0.39121836,2.4259796,96.84066799690757
1822,36.692413,273300,0.9973593,0.87249756,0.39840335,-14.95542,6492,973800,4036,2946.0470197200775,-154.48126,-0.39718527,2.6191385,100.56255745806638
1828,39.269226,274200,0.9973414,0.8793335,0.3840229,-13.235392,6514,977100,4050,2956.4023094177246,-154.54538,-0.37505955,2.9978426,96.6136619011662
1834,38.454857,275100,0.9974036,0.8869629,0.36660355,-14.74964,6532,979800,4064,2966.6522736549377,-165.6051,-0.32410556,2.4450173,97.42067324616956
1840,38.537724,276000,0.9973624,0.8763428,0.4356285,-15.996799,6552,982800,4078,2976.8894329071045,-161.80371,-0.3564368,2.92235,100.4888849790083
1846,39.43946,276900,0.9974246,0.8800659,0.3794384,-13.58396,6573,985950,4092,2987.1585264205933,-160.59113,-0.34346503,2.8659,94.5303112045177
1852,38.108288,277800,0.99741197,0.8985596,0.35300383,-16.208601,6593,988950,4106,2997.440953016281,-159.16278,-0.32717913,3.668477,100.22504944317852
1858,36.745617,278700,0.9973881,0.87615967,0.42118472,-15.972163,6613,991950,4120,3007.7927227020264,-154.76099,-0.40719238,3.075084,96.72293655863882
1864,39.39154,279600,0.99745107,0.8897095,0.36285132,-14.700129,6632,994800,4134,3018.0169734954834,-163.30618,-0.30767262,2.5405312,102.6152954578469
1870,38.08143,280500,0.9974117,0.8890991,0.36207443,-16.245792,6654,998100,4148,3028.221096277237,-154.6344,-0.35883626,2.4528022,95.05898650900197
1876,41.7716,281400,0.99740887,0.87719727,0.39547658,-16.511297,6673,1000950,4162,3038.4462275505066,-158.60443,-0.36456364,2.856276,99.00983180879315
1882,38.942207,282300,0.997411,0.88079834,0.38616115,-16.370134,6696,1004400,4176,3048.5472643375397,-159.11461,-0.38819003,2.4307284,62.07233061220809
1888,40.020386,283200,0.99738,0.88323975,0.3866285,-16.464327,6714,1007100,4190,3058.8089764118195,-158.42946,-0.35586855,2.252923,95.76682217800786
1894,40.444542,284100,0.99741435,0.880249,0.40545842,-15.475658,6736,1010400,4204,3068.977570772171,-157.61572,-0.33965957,2.4464755,77.37872285472478
1899,41.71122,284850,0.99744105,0.8881836,0.35254392,-14.852976,6753,1012950,4218,3079.167323112488,-165.50903,-0.33383173,2.492559,75.4423377965091
1906,41.02104,285900,0.9973767,0.89190674,0.3697601,-15.773415,6777,1016550,4232,3089.3571372032166,-163.99417,-0.31661552,4.1667776,62.76406843559712
1911,43.028656,286650,0.99745846,0.8933716,0.3520271,-16.473387,6792,1018800,4246,3099.5533390045166,-165.75476,-0.3593583,2.4221754,75.75746926710379
1918,37.659378,287700,0.9973569,0.8870239,0.38073322,-16.352999,6813,1021950,4260,3109.6863174438477,-158.24225,-0.34117234,2.7070546,61.89746853422911
1923,39.035954,288450,0.9974866,0.8937378,0.36747375,-16.270735,6830,1024500,4274,3119.9347128868103,-163.79868,-0.2927606,2.7700272,75.76707017745895
1930,37.664608,289500,0.99742484,0.8805542,0.38454735,-16.815674,6855,1028250,4288,3130.131110906601,-155.59673,-0.379336,2.2889452,63.84341687455451
1935,38.672997,290250,0.99747753,0.8881836,0.33820713,-15.057755,6869,1030350,4302,3140.415421962738,-159.04291,-0.3120163,2.3468788,74.83599894395931
1940,37.75402,291000,0.9974222,0.8843384,0.3599795,-15.736566,6892,1033800,4316,3150.4602518081665,-154.74481,-0.34850714,2.4830647,76.25285903350621
1947,39.265453,292050,0.99742746,0.87976074,0.37935793,-16.151669,6911,1036650,4330,3160.9789049625397,-162.5922,-0.34737623,2.2140145,73.30947066574723
1953,39.172623,292950,0.9974158,0.8789673,0.38905138,-16.278513,6931,1039650,4345,3171.7769672870636,-164.03714,-0.3881454,2.8027906,74.71312890320361
1960,40.705578,294000,0.9974823,0.88983154,0.34490052,-15.781593,6948,1042200,4359,3181.9446058273315,-169.95215,-0.333417,2.3984077,99.64943770839535
1965,41.600098,294750,0.9974265,0.8878174,0.35268348,-16.855,6967,1045050,4373,3192.167590379715,-161.08394,-0.3091889,2.4259367,73.90329252945762
1972,35.190056,295800,0.99742055,0.8843994,0.36300054,-15.609339,6989,1048350,4387,3202.355767250061,-161.36731,-0.34751347,3.100829,99.41151858442474
1978,37.14177,296700,0.99739933,0.88238525,0.38203678,-17.476894,7010,1051500,4401,3212.590912103653,-155.49017,-0.30950582,2.9071064,59.942337906868524
1984,38.88997,297600,0.99742436,0.8914795,0.3724384,-16.83977,7029,1054350,4415,3222.8886704444885,-159.68515,-0.3674154,3.5590992,97.756541885731
1989,37.989273,298350,0.9974389,0.8876953,0.35443872,-16.837507,7051,1057650,4429,3232.88983297348,-165.09145,-0.30742276,2.33627,76.52866224242698
1996,41.414474,299400,0.99750376,0.9008789,0.3056906,-16.123219,7066,1059900,4443,3243.4376516342163,-167.05807,-0.28621435,2.4460213,99.37217813256808
2000,35.675514,300000,0.9974096,0.8745117,0.39744142,-15.578676,7089,1063350,4457,3253.4461188316345,-158.22324,-0.3579052,2.2966247,75.52218663557649
2008,37.382034,301200,0.99742484,0.88720703,0.37949795,-15.459918,7104,1065600,4471,3263.932299375534,-152.8752,-0.33181155,2.8177767,97.96556913981242
2014,36.830173,302100,0.99744105,0.88183594,0.38976938,-16.465069,7126,1068900,4486,3274.789343357086,-160.64783,-0.33514613,2.7183745,74.23068590989574
2020,38.621727,303000,0.9974401,0.88513184,0.36681238,-15.090377,7145,1071750,4500,3285.097299337387,-160.01118,-0.33290443,2.4841566,97.67672038783161
2026,34.446842,303900,0.99747896,0.8955078,0.33723843,-16.269281,7164,1074600,4514,3295.383350133896,-156.36588,-0.28550285,2.7391186,97.32784637284114
2032,35.436623,304800,0.99751925,0.8897705,0.35533094,-15.67253,7183,1077450,4528,3305.6803991794586,-153.80348,-0.32401615,2.2229142,96.00925916322029
2038,38.651054,305700,0.9974358,0.888916,0.38403916,-14.901096,7204,1080600,4542,3316.0616624355316,-161.88742,-0.36348054,2.8570967,73.92965052198346
2044,35.874428,306600,0.99737287,0.8748169,0.41543618,-16.210875,7220,1083000,4556,3326.3086936473846,-151.57945,-0.3956212,2.7117977,100.29267694891989
2050,39.010136,307500,0.9974749,0.88708496,0.35879302,-16.435326,7242,1086300,4570,3336.4901628494263,-155.28754,-0.32014093,2.4028563,60.59370739362288
2056,36.688988,308400,0.9974694,0.8890991,0.35780042,-17.691673,7258,1088700,4584,3346.8011503219604,-159.41751,-0.32069921,2.1681795,99.74967624654833
2061,37.015217,309150,0.99748087,0.89538574,0.33061472,-18.401682,7274,1091100,4598,3357.0882771015167,-159.80402,-0.30844587,2.3272212,74.01249002590095
2068,37.677834,310200,0.99750924,0.89367676,0.3620122,-15.929342,7295,1094250,4612,3367.3704068660736,-153.87436,-0.34553152,2.3875709,99.14264609420705
2074,38.248802,311100,0.99747014,0.88427734,0.37295127,-16.038214,7314,1097100,4626,3377.592934846878,-154.69598,-0.35316098,2.0270832,94.58310392443371
2080,36.786453,312000,0.99750304,0.89837646,0.34636223,-16.390747,7332,1099800,4640,3387.8312323093414,-163.90149,-0.34371954,3.6599941,97.51176452638936
2086,37.416252,312900,0.9974215,0.88409424,0.39320752,-17.492678,7355,1103250,4654,3398.045158147812,-155.13123,-0.35220772,2.6060703,61.287949102104015
2092,35.41974,313800,0.99746704,0.89556885,0.3579851,-17.192986,7374,1106100,4668,3408.2936646938324,-152.10068,-0.30163988,3.3772433,97.71540543442848
2098,35.6961,314700,0.9974203,0.88446045,0.40707743,-15.826466,7391,1108650,4682,3418.486611366272,-149.92831,-0.3718561,2.2490067,61.54496809094796
2104,36.181824,315600,0.99741316,0.87579346,0.4126463,-17.443058,7411,1111650,4696,3428.713945388794,-147.32791,-0.36372438,2.4256563,99.38476074539092
2110,35.110832,316500,0.9974041,0.8711548,0.43745938,-15.585568,7431,1114650,4710,3438.82271361351,-149.8811,-0.42973542,2.281517,61.70114433149641
2116,35.729614,317400,0.997493,0.89294434,0.3288566,-17.033907,7449,1117350,4724,3449.055520296097,-154.37642,-0.28369457,2.1653042,98.3259168852823
2121,36.755104,318150,0.99745417,0.88623047,0.35303158,-16.720184,7471,1120650,4739,3459.902157306671,-152.58817,-0.3137926,2.25041,74.51734075965447
2128,35.94449,319200,0.9974606,0.88482666,0.39785188,-15.699504,7489,1123350,4753,3470.123238325119,-148.91916,-0.36890662,3.1453729,99.99540171310773
2133,36.845627,319950,0.9974742,0.89245605,0.36780745,-16.946579,7508,1126200,4767,3480.380683898926,-151.6469,-0.34930325,2.4536324,74.63336226708653
2140,36.25365,321000,0.997442,0.87524414,0.4055688,-17.079956,7525,1128750,4781,3490.618499279022,-149.97775,-0.3936291,2.159026,99.77273702094318
2145,37.576065,321750,0.99745274,0.88812256,0.35855755,-15.874464,7544,1131600,4795,3500.922553062439,-151.78476,-0.33474833,2.3914208,73.79553255110504
2152,37.47458,322800,0.997452,0.8861084,0.37460354,-15.719323,7561,1134150,4809,3511.222601890564,-153.13113,-0.36392987,2.249197,97.93815460582363
2157,34.039,323550,0.99745584,0.8809204,0.3943237,-15.957419,7582,1137300,4823,3521.279572248459,-148.06306,-0.3726753,2.4176178,100.48670317999905
2164,35.728302,324600,0.9975023,0.89141846,0.37284186,-15.426838,7597,1139550,4837,3531.7515482902527,-145.54053,-0.37055135,2.7700815,97.26852713447953
2169,39.122707,325350,0.9974382,0.87945557,0.38463426,-16.970362,7620,1143000,4851,3541.770472049713,-161.71783,-0.33471692,2.4045506,99.69743966668908
2176,39.222305,326400,0.99741626,0.88067627,0.38891852,-15.653792,7638,1145700,4865,3552.241944551468,-159.19962,-0.3303189,2.4963043,101.28669025685839
2181,39.385498,327150,0.99746156,0.8800659,0.40716016,-17.720608,7663,1149450,4880,3562.849366426468,-156.97964,-0.35379004,3.069059,102.10619695905223
2188,39.564377,328200,0.99749327,0.8882446,0.3693878,-18.116432,7679,1151850,4894,3573.300076007843,-159.50294,-0.3702637,2.3262887,99.04212497730892
2193,33.517056,328950,0.9974463,0.8713989,0.43069237,-18.448526,7703,1155450,4909,3584.116111278534,-136.54938,-0.41707638,2.1365743,74.35955241683716
2200,35.24365,330000,0.99742556,0.8786011,0.4022202,-18.38466,7724,1158600,4923,3594.3381776809692,-147.64703,-0.37185538,2.1678495,100.60035790108813
2206,35.261513,330900,0.99747133,0.88586426,0.40188247,-17.582157,7745,1161750,4937,3604.6432688236237,-147.95906,-0.38199884,2.6453967,74.91507053617202
2213,35.964935,331950,0.99745107,0.8852539,0.40547565,-18.728973,7765,1164750,4951,3615.2143359184265,-142.1423,-0.39509064,2.4479585,76.9088160701004
2220,36.569527,333000,0.99749374,0.8897095,0.37138397,-17.684599,7787,1168050,4966,3626.2527253627777,-148.16338,-0.3691482,2.4512234,52.54323547241267
