actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
7656,1148400,0.48093718,0.2547484,0.3413411,0.27194902,150,0.0,0.18486981,0.45616475,0.36499155,0.43149748,0.665807,0.7109132,0.7063327,0.7034465,0.17088476,0.2253513,0.21307272,0.24234878,22.568320449649175,0.0,0.0
7664,1149600,0.17545438,0.3466732,0.34416974,0.27185193,150,0.0,0.49455208,0.37098196,0.36295605,0.4316804,0.67000645,0.7176551,0.7071258,0.70353234,0.18019378,0.20488942,0.21089587,0.24210432,24.18379737668445,0.0,0.0
7672,1150800,0.45546773,0.38346738,0.34864995,0.27239293,150,0.0,0.2509351,0.32920656,0.35893226,0.4311254,0.70640284,0.712674,0.7075822,0.70351833,0.17983948,0.19284096,0.20748498,0.24139227,24.07638860293898,0.0,0.0
7680,1152000,0.2712662,0.38737085,0.3490847,0.27228954,150,0.0,0.4375218,0.32232648,0.3605351,0.4312616,0.708788,0.70969737,0.7096197,0.7035512,0.18056625,0.20223346,0.20878044,0.2412524,24.4791162477258,0.0,0.0
7688,1153200,0.50041133,0.31762868,0.3488804,0.27264953,150,0.0,0.23825355,0.3940775,0.36138093,0.43089566,0.73866487,0.7117062,0.7102613,0.70354515,0.20443664,0.24611633,0.21250743,0.24111512,24.683487912068337,0.0,0.0
7696,1154400,0.014964938,0.2826225,0.336183,0.27322987,150,0.0,0.6309855,0.439423,0.37442026,0.43034637,0.64595044,0.7220454,0.7106032,0.7035762,0.17583112,0.22546363,0.21261543,0.2405775,24.474857650758242,0.0,0.0
7704,1155600,0.30692628,0.29912144,0.32768142,0.27383915,150,0.0,0.43066737,0.39766115,0.3811598,0.42970607,0.73759365,0.69678265,0.70884115,0.70354515,0.43066737,0.2055577,0.21204197,0.23981513,24.671477654794458,0.0,0.0
7712,1156800,0.33545914,0.25143093,0.31944335,0.2736551,150,0.0,0.36368504,0.4637704,0.39063764,0.42997453,0.6991442,0.7152013,0.71008086,0.7036296,0.17592062,0.26825303,0.21771228,0.24011302,22.93271592871333,0.0,0.0
7720,1158000,0.50230604,0.26816675,0.30745035,0.27322498,150,0.0,0.23434353,0.44107938,0.40164363,0.4305214,0.7366496,0.70924616,0.709094,0.7037463,0.18100904,0.20294671,0.21534234,0.23991133,22.61702301743502,0.0,0.0
7728,1159200,0.5122048,0.26558566,0.30174866,0.27299222,150,0.0,0.18965596,0.44156808,0.4069655,0.4309188,0.7018608,0.70715374,0.70871407,0.703911,0.17901158,0.23836568,0.2167376,0.23984773,22.627841002582034,0.0,0.0
7736,1160400,0.00049847364,0.24192972,0.30281448,0.27398926,150,0.0,0.6476,0.46316105,0.40668407,0.43000963,0.64809847,0.70509076,0.7094986,0.7039989,0.18807015,0.23903231,0.21860006,0.23943838,22.660071482643556,0.0,0.0
7744,1161600,-0.11039144,0.2205066,0.2929538,0.27326664,150,0.0,0.77182424,0.47901696,0.41466287,0.43070418,0.6614328,0.6995236,0.7076166,0.70397085,0.21575509,0.23234229,0.22013707,0.23906201,22.66597053687833,0.0,0.0
7752,1162800,0.05633825,0.22157721,0.29064104,0.27253804,150,0.0,0.6084186,0.4839298,0.41539332,0.43143585,0.66475683,0.70550704,0.7060344,0.70397395,0.18024397,0.2049077,0.2182397,0.23856,24.643315719725184,0.0,0.0
7760,1164000,0.44012952,0.33281666,0.29346064,0.2730658,150,0.0,0.22459401,0.3531499,0.41181424,0.43075556,0.6647235,0.68596655,0.7052748,0.70382136,0.17946243,0.19681725,0.21844277,0.23788925,24.480134454717973,0.0,0.0
7768,1165200,0.44676515,0.34133834,0.291288,0.27367812,150,0.0,0.22296122,0.35694233,0.4124214,0.43000865,0.6697264,0.6982807,0.7037094,0.7036868,0.1759084,0.19287768,0.21854569,0.23716825,24.147020632519347,0.0,0.0
7776,1166400,0.5205327,0.30147654,0.28386775,0.27424243,150,0.0,0.19125283,0.39607626,0.41892663,0.4293348,0.71178555,0.69755274,0.70279425,0.70357716,0.17860532,0.18827693,0.21852726,0.2364955,24.387365632098657,0.0,0.0
7784,1167600,0.25921735,0.33021998,0.28447455,0.274895,150,0.0,0.45891842,0.38543358,0.4192527,0.42872834,0.7181358,0.71565354,0.70372725,0.7036233,0.17337635,0.2542737,0.22200087,0.23637842,22.538047258977784,0.0,0.0
7792,1168800,0.040200293,0.2903376,0.28395367,0.27449772,150,0.0,0.6758813,0.420432,0.4198761,0.42909026,0.7160816,0.71076953,0.7038297,0.703588,0.2701591,0.2808376,0.22446613,0.23662956,24.710110262494965,0.0,0.0
7800,1170000,0.49287283,0.15279679,0.2747068,0.27280712,150,0.0,0.22597982,0.54796124,0.42896616,0.43087867,0.71885264,0.7007581,0.703673,0.7036858,0.17940906,0.2716439,0.2290715,0.23696627,22.539513567993588,0.0,0.0
7808,1171200,0.42004934,0.36810023,0.28434134,0.27302587,150,0.0,0.23407438,0.32649136,0.41781947,0.43060172,0.6541237,0.6945916,0.7021608,0.7036276,0.20136987,0.18816337,0.223328,0.2367096,22.759226929691348,0.0,0.0
7816,1172400,0.4552526,0.40522018,0.2928344,0.27461722,150,0.0,0.23367764,0.29461473,0.40887937,0.4291379,0.6889302,0.69983494,0.7017138,0.70375514,0.18942408,0.19312188,0.22054197,0.23637067,22.802956144949455,0.0,0.0
7824,1173600,0.48250943,0.3572533,0.29276553,0.27467102,150,0.0,0.2717591,0.34629682,0.40698013,0.42901832,0.7542685,0.7035501,0.69974554,0.7036894,0.2717591,0.20279321,0.21977887,0.23614565,23.81210127982187,0.0,0.0
7832,1174800,-0.1895132,0.34798256,0.30065525,0.27413562,150,0.0,0.8685284,0.37106612,0.40115073,0.42955822,0.6790152,0.7190487,0.70180595,0.70369387,0.17879918,0.23955402,0.2217843,0.23629448,24.419767857849138,0.0,0.0
7840,1176000,0.41305733,0.19725661,0.29675213,0.27372694,150,0.0,0.25166923,0.5112474,0.4057388,0.4300053,0.66472656,0.708504,0.702491,0.70373225,0.18590526,0.26749057,0.22317633,0.2362807,22.7496361081394,0.0,0.0
7848,1177200,0.014461637,0.27793878,0.30097815,0.27481845,150,0.0,0.6908475,0.41753596,0.39924544,0.42887372,0.70530915,0.69547474,0.7002236,0.70369214,0.35966757,0.2132092,0.22315818,0.2354668,24.586386788012202,0.0,0.0
7856,1178400,0.5316111,0.14940523,0.29300207,0.2742624,150,0.0,0.21343565,0.535797,0.4073335,0.42928532,0.74504673,0.68520224,0.70033544,0.7035477,0.21343565,0.24232705,0.22678393,0.235403,24.225052795698073,0.0,0.0
7864,1179600,0.4635567,0.1886644,0.27979597,0.2740923,150,0.0,0.20770122,0.524956,0.42358184,0.42951685,0.6712579,0.71362036,0.70337784,0.70360905,0.19584185,0.2867544,0.23520938,0.23559128,22.418639439371525,0.0,0.0
7872,1180800,0.38567242,0.23304841,0.2726628,0.27421817,150,0.0,0.29354754,0.4705108,0.43147418,0.429394,0.67921996,0.7035592,0.704137,0.7036122,0.20083511,0.23691563,0.23654501,0.23531665,24.719464627226177,0.0,0.0
7880,1182000,0.4811433,0.33186072,0.2715644,0.27426064,150,0.0,0.2203629,0.36772972,0.43097386,0.4292085,0.7015062,0.6995904,0.70253825,0.70346916,0.2203629,0.23136763,0.23804107,0.23527111,22.943578714219946,0.0,0.0
7888,1183200,0.48718047,0.21873462,0.2654618,0.27417997,150,0.0,0.22248428,0.47863132,0.43536022,0.42927632,0.70966476,0.6973659,0.70082206,0.7034563,0.17928839,0.23254728,0.23488986,0.23511127,22.994214510640475,0.0,0.0
7896,1184400,0.0026499033,0.18704033,0.2671334,0.27364132,150,0.0,0.6988652,0.5132329,0.43420985,0.42993292,0.7015151,0.7002732,0.7013433,0.70357424,0.24138555,0.271609,0.23271215,0.23540357,22.89790719343977,0.0,0.0
7904,1185600,0.13568437,0.29790625,0.26518518,0.27446222,150,0.0,0.53779227,0.3908617,0.43496186,0.42913592,0.67347664,0.68876797,0.7001471,0.70359814,0.17674108,0.24207565,0.2334692,0.23511484,24.317382734819667,0.0,0.0
7912,1186800,-0.036634028,0.21530986,0.25222462,0.27335522,150,0.0,0.74999446,0.50351095,0.45097893,0.43048114,0.7133604,0.7188208,0.70320356,0.70383644,0.22561479,0.26520962,0.24007641,0.23542736,24.805273397895967,0.0,0.0
7920,1188000,-0.07775307,0.234654,0.24211575,0.27381626,150,0.0,0.74126595,0.47237968,0.46173242,0.4300794,0.6635129,0.70703375,0.7038481,0.7038957,0.27958748,0.2647906,0.24347283,0.23525696,23.03872403941691,0.0,0.0
7928,1189200,-0.06802493,0.10297865,0.22747715,0.27269402,150,0.0,0.756646,0.59724313,0.47497582,0.43120056,0.68862104,0.7002218,0.7024531,0.7038947,0.28570348,0.25267798,0.24571146,0.23510376,22.788883308293098,0.0,0.0
7936,1190400,0.4218028,0.25261277,0.22287548,0.273026,150,0.0,0.24719074,0.45536223,0.478253,0.43083873,0.66899353,0.707975,0.70112854,0.70386475,0.21532246,0.22506467,0.24224587,0.2347431,22.328360904074433,0.0,0.0
7944,1191600,0.086367905,0.32393938,0.23098817,0.27451384,150,0.0,0.58849734,0.38499448,0.47096282,0.42942828,0.67486525,0.7089339,0.70195097,0.7039421,0.21597886,0.22472422,0.24202825,0.2345979,22.564640804558536,0.0,0.0
7952,1192800,0.23771581,0.3166752,0.24034399,0.2749398,150,0.0,0.42939404,0.3658113,0.4600695,0.42899266,0.66710985,0.6824864,0.70041347,0.7039324,0.1782484,0.19834515,0.23620707,0.23437089,22.49969235483252,0.0,0.0
7960,1194000,0.04713273,0.33063206,0.24984467,0.27529758,150,0.0,0.6721994,0.3543005,0.44985196,0.42863503,0.71933216,0.6849326,0.69969666,0.70393264,0.17666857,0.2029517,0.23191479,0.23412155,22.730617483357832,0.0,0.0
7968,1195200,0.13590032,0.36519074,0.25984606,0.27614158,150,0.0,0.55307263,0.35781783,0.44241956,0.4277772,0.68897295,0.72300863,0.7022656,0.7039187,0.3242646,0.20775633,0.22825098,0.23344362,22.56991781823439,0.0,0.0
7976,1196400,0.5454308,0.1757302,0.24301536,0.2753414,150,0.0,0.22373882,0.5317311,0.45798457,0.42856476,0.76916957,0.70746124,0.701,0.7039061,0.22373882,0.23346202,0.23067504,0.2337694,24.729079765606855,0.0,0.0
7984,1197600,0.41841206,0.19511676,0.2536349,0.27556515,150,0.0,0.2533048,0.5080895,0.4481956,0.42839998,0.67171687,0.70320624,0.7018306,0.70396507,0.18835215,0.22528672,0.23113088,0.23358887,24.818569524413867,0.0,0.0
7992,1198800,0.41994473,0.093497545,0.24199541,0.27509746,150,0.0,0.2760826,0.6046204,0.45934886,0.4288453,0.69602734,0.698118,0.7013443,0.7039428,0.21189594,0.22078748,0.2275943,0.233005,24.339456610625625,0.0,0.0
8000,1200000,-0.014316618,0.17729445,0.24527568,0.27461377,150,0.0,0.71847194,0.52818483,0.4579616,0.42926112,0.7041553,0.70547926,0.70323724,0.7038749,0.38122728,0.2571762,0.22946602,0.23272611,24.759730742587752,0.0,0.0
8008,1201200,0.2773108,0.17458826,0.2369435,0.27425712,150,0.0,0.41748106,0.5352077,0.46592674,0.42957208,0.69479185,0.70979595,0.7028702,0.7038292,0.21083069,0.30385762,0.23698384,0.23296373,22.84294833997429,0.0,0.0
8016,1202400,-0.003822863,0.28934893,0.23924454,0.27383906,150,0.0,0.66666704,0.42777318,0.4643745,0.4301822,0.6628442,0.71712214,0.70361906,0.7040212,0.20354474,0.28595328,0.23776379,0.2333464,22.434398315320554,0.0,0.0
8024,1203600,0.1535697,0.07818419,0.2336176,0.2734044,150,0.0,0.5353011,0.6235595,0.4706661,0.4306788,0.6888708,0.70174366,0.70428365,0.7040832,0.18180011,0.2649607,0.23767242,0.23346698,22.708683577628598,0.0,0.0
8032,1204800,0.5193015,0.30498466,0.24810432,0.27270123,150,0.0,0.21568722,0.39516553,0.45689583,0.43134442,0.7349887,0.70015013,0.70500016,0.70404565,0.19471942,0.18430313,0.23477972,0.2332154,24.795917510738107,0.0,0.0
8040,1206000,-0.20648092,0.40691417,0.25259295,0.27519563,150,0.0,0.91249037,0.30132324,0.45179722,0.42898476,0.70600945,0.70823747,0.7043901,0.7041804,0.18023273,0.24041918,0.23791721,0.23310588,23.065089760909235,0.0,0.0
8048,1207200,0.09151769,0.3040766,0.25235486,0.2753311,150,0.0,0.6000618,0.4025231,0.45281807,0.4289209,0.69157946,0.70659965,0.7051728,0.70425195,0.3435135,0.23540044,0.23856302,0.2325913,24.34472982152555,0.0,0.0
8056,1208400,0.53542376,0.19495352,0.24320608,0.2758972,150,0.0,0.22999857,0.5132294,0.46359047,0.42847797,0.76542234,0.70818293,0.7067966,0.7043752,0.22999857,0.2888252,0.24595213,0.2329866,24.477366729697835,0.0,0.0
8064,1209600,0.43001845,0.1922163,0.22907074,0.27617523,150,0.0,0.2788662,0.5001536,0.4762015,0.42809674,0.70888466,0.6923698,0.7052724,0.704272,0.17676161,0.22345829,0.24583618,0.23258795,24.908365159701685,0.0,0.0
8072,1210800,0.38495678,0.13755016,0.2233328,0.2751063,150,0.0,0.27718312,0.5466093,0.4795976,0.42895257,0.6621399,0.68415946,0.7029304,0.7040588,0.18047878,0.22233927,0.24567345,0.23213653,24.64401555762533,0.0,0.0
8080,1212000,0.4732141,0.15459466,0.22101164,0.2746821,150,0.0,0.23170333,0.54125154,0.48143533,0.42937613,0.70491743,0.6958462,0.702447,0.70405823,0.21609764,0.21575753,0.24410617,0.23160493,23.00502040592307,0.0,0.0
8088,1213200,-0.01666814,0.37411323,0.23633099,0.27543762,150,0.0,0.6737951,0.34430018,0.46766388,0.4285322,0.65712696,0.7184134,0.70399475,0.70396984,0.18045504,0.23034346,0.2447618,0.23125252,22.629868441185923,0.0,0.0
8096,1214400,0.3509257,0.27768672,0.24254936,0.2759775,150,0.0,0.32325712,0.44494325,0.4632683,0.42800373,0.67418283,0.72262996,0.7058178,0.7039812,0.17022906,0.2725772,0.2496791,0.23149225,24.58680763071361,0.0,0.0
8104,1215600,-0.15697134,0.25922653,0.24971826,0.27622238,150,0.0,0.88471615,0.44896942,0.45447886,0.42780337,0.7277448,0.7081959,0.70419717,0.70402575,0.19441481,0.24886027,0.24141453,0.23126034,24.87513024296508,0.0,0.0
8112,1216800,0.3815854,0.3617226,0.26137245,0.277327,150,0.0,0.27430198,0.34020093,0.44211215,0.4267252,0.65588737,0.70192355,0.7034846,0.70405227,0.22956885,0.20456679,0.23283476,0.23094217,23.030728107751543,0.0,0.0
8120,1218000,-0.035835445,0.25124916,0.2596001,0.27730483,150,0.0,0.69906926,0.44179177,0.44202268,0.42670396,0.6632338,0.693041,0.70162284,0.7040088,0.23714268,0.2211409,0.22961617,0.23069653,24.66791786535524,0.0,0.0
8128,1219200,0.31266442,0.15322658,0.25320363,0.27568933,150,0.0,0.40025058,0.53069717,0.4480728,0.42804343,0.712915,0.68392384,0.7012763,0.7037327,0.30994472,0.24801931,0.23356296,0.23061146,24.60397741337904,0.0,0.0
8136,1220400,-0.103640795,0.13071348,0.22942741,0.27561322,150,0.0,0.8727562,0.56378305,0.47096497,0.42807576,0.7691154,0.6944965,0.7003925,0.70368904,0.52557766,0.2672389,0.23878793,0.23047896,24.87081534190781,0.0,0.0
8144,1221600,0.13416338,0.15472917,0.21808691,0.27466857,150,0.0,0.5900126,0.570392,0.48391804,0.4291103,0.724176,0.7251212,0.70200485,0.7037789,0.43844816,0.30510288,0.2443429,0.23101681,22.952987108733016,0.0,0.0
8152,1222800,0.5093148,0.07045054,0.20489319,0.27290148,150,0.0,0.2383605,0.62841636,0.4956935,0.43080896,0.74767524,0.6988669,0.7005868,0.70371044,0.2383605,0.3041122,0.24396667,0.23134665,24.6060655363272,0.0,0.0
8160,1224000,0.5380755,0.24636182,0.20142631,0.27299848,150,0.0,0.1842938,0.46630573,0.5006198,0.43073526,0.7223693,0.7126675,0.7020462,0.70373374,0.1842938,0.25420147,0.24612813,0.23137112,24.83633818348322,0.0,0.0
8168,1225200,0.16785651,0.1153146,0.19393188,0.27170596,150,0.0,0.5528042,0.57464826,0.5084257,0.43200135,0.7206607,0.68996286,0.70235753,0.7037073,0.18907149,0.23191139,0.24667169,0.23104791,23.026593586656304,0.0,0.0
8176,1226400,0.18814388,0.28649893,0.20792097,0.2716929,150,0.0,0.49162653,0.40708128,0.4947296,0.43186763,0.6797704,0.69358027,0.7026506,0.7035605,0.20033018,0.22176977,0.24659994,0.23073465,24.60374071765916,0.0,0.0
8184,1227600,0.29507065,0.19736211,0.1951443,0.27229416,150,0.0,0.4533673,0.50450444,0.50731117,0.43118247,0.74843794,0.70186657,0.7024555,0.7034766,0.31014776,0.24475518,0.24805674,0.23025626,24.870977566114608,0.0,0.0
8192,1228800,-0.040717065,0.09551247,0.17728962,0.27149323,150,0.0,0.73317933,0.6099458,0.5244092,0.43210277,0.69246227,0.7054583,0.7016986,0.70359606,0.20537998,0.25946718,0.24958058,0.23033838,23.09782152776077,0.0,0.0
8200,1230000,0.56293875,0.1430731,0.1669139,0.27048275,150,0.0,0.22546458,0.56510985,0.53502405,0.4331809,0.78840333,0.708183,0.7019379,0.70366365,0.22546458,0.23417728,0.24627821,0.23045874,22.85691117502057,0.0,0.0
8208,1231200,-0.056125045,0.21540277,0.16554582,0.26956522,150,0.0,0.74462456,0.49907836,0.5376557,0.43419358,0.6884995,0.7144812,0.70320153,0.7037588,0.33995926,0.22112474,0.2464298,0.23014325,21.942583931973225,0.0,0.0
8216,1232400,-0.017116308,0.24744146,0.15732586,0.26990032,150,0.0,0.7248713,0.44258195,0.5452975,0.43363294,0.70775497,0.6900234,0.7026233,0.7035333,0.3862678,0.216804,0.24624646,0.22988787,24.52747966308212,0.0,0.0
8224,1233600,0.47124922,0.30638748,0.16836193,0.269562,150,0.0,0.23217374,0.39549047,0.5354155,0.43401417,0.70342296,0.70187795,0.7037774,0.70357615,0.23217374,0.23312649,0.24747916,0.2300759,24.530100923268535,0.0,0.0
8232,1234800,-0.12656981,0.18351333,0.1725293,0.26924473,150,0.0,0.82737184,0.512504,0.5327456,0.43448487,0.700802,0.6960173,0.70527494,0.70372957,0.2813534,0.22451933,0.24682288,0.23034003,24.78692804349576,0.0,0.0
8240,1236000,0.55163467,0.082682386,0.16596197,0.26689157,150,0.0,0.21503834,0.6136601,0.53632295,0.4366967,0.766673,0.6963424,0.70228493,0.70358825,0.21503834,0.26013553,0.24409382,0.23075606,22.840246542064502,0.0,0.0
8248,1237200,0.037736118,0.21832931,0.18185334,0.26724747,150,0.0,0.68505627,0.4901741,0.52161807,0.43646032,0.7227924,0.70850337,0.7034713,0.7037078,0.44776168,0.25203267,0.23801185,0.23043494,24.544873074048866,0.0,0.0
8256,1238400,0.20869547,0.08984832,0.16967356,0.2654981,150,0.0,0.535128,0.63279617,0.53396124,0.4384812,0.74382347,0.72264445,0.70363486,0.7039793,0.2045703,0.26509115,0.23965882,0.2311314,22.89075074037534,0.0,0.0
8264,1239600,0.3471537,0.090443686,0.16870567,0.26400098,150,0.0,0.3209556,0.6388104,0.5360122,0.4399986,0.6681093,0.7292541,0.7047179,0.7039995,0.25463453,0.2395689,0.23779531,0.23104177,22.45963716338957,0.0,0.0
8272,1240800,0.36365688,0.09550557,0.16530614,0.26252013,150,0.0,0.3118447,0.60511744,0.5408438,0.44143334,0.6755016,0.70062304,0.7061498,0.7039535,0.21346244,0.23427613,0.24110754,0.23113807,23.032956560122223,0.0,0.0
8280,1242000,-0.060862362,0.14765939,0.15307705,0.26152113,150,0.0,0.7889658,0.5531385,0.5521797,0.44252312,0.72810346,0.7007979,0.7052567,0.70404416,0.18607749,0.25688487,0.24584316,0.23148215,25.19837526116237,0.0,0.0
8288,1243200,-0.06679052,0.14377733,0.15790647,0.2605838,150,0.0,0.75523716,0.55856043,0.5479031,0.44353268,0.68844664,0.70233786,0.70580953,0.7041165,0.17965165,0.26169384,0.24537912,0.23185064,22.966070391543667,0.0,0.0
8296,1244400,0.29967937,0.115544416,0.1524689,0.25903323,150,0.0,0.44317004,0.58064467,0.55148107,0.44498134,0.7428494,0.69618905,0.70395017,0.70401454,0.18282712,0.25082114,0.24830008,0.23205319,22.685322787375902,0.0,0.0
8304,1245600,-0.24760413,0.07134913,0.15564495,0.2592571,150,0.0,0.9182663,0.64572537,0.5489038,0.44493568,0.67066216,0.7170745,0.7045487,0.7041928,0.27654326,0.32220417,0.25431815,0.23233683,23.023729373280297,0.0,0.0
8312,1246800,-0.16677326,-0.01360062,0.13788383,0.25727546,150,0.0,0.86626995,0.7278911,0.56762457,0.44690916,0.6994967,0.7142905,0.7055084,0.7041846,0.30055472,0.3121486,0.25809228,0.23243408,22.877350471933422,0.0,0.0
8320,1248000,0.06435245,0.12706324,0.123370126,0.2560671,150,0.0,0.7327628,0.5649573,0.5810869,0.44811654,0.79711527,0.6920206,0.7044569,0.70418364,0.18380286,0.2643072,0.25973836,0.23277834,24.685507224313355,0.0,0.0
8328,1249200,0.011917651,0.1398223,0.11051311,0.25417584,150,0.0,0.7129284,0.5688876,0.5952649,0.45006183,0.72484607,0.7087099,0.70577794,0.7042377,0.17829537,0.24281998,0.2625655,0.23292752,24.767326630748837,0.0,0.0
8336,1250400,0.40814075,0.11701393,0.11082233,0.25385484,150,0.0,0.33278897,0.5759469,0.59465563,0.45055917,0.7409297,0.69296086,0.70547783,0.704414,0.33278897,0.2592647,0.26206887,0.23340988,24.762029583580553,0.0,0.0
8344,1251600,0.26763842,0.017928803,0.10739548,0.2528406,150,0.0,0.4121742,0.68537575,0.59853184,0.45156115,0.6798126,0.70330447,0.7059272,0.7044018,0.31870565,0.28567088,0.2633025,0.23368149,22.97332016257695,0.0,0.0
8352,1252800,-0.04722905,-0.08005275,0.080616094,0.24917935,150,0.0,0.77107495,0.7890841,0.62515247,0.45514232,0.7238459,0.7090313,0.7057685,0.7043217,0.38893458,0.36704248,0.27343047,0.23482779,23.24453659975144,0.0,0.0
8360,1254000,0.4217626,-0.035565633,0.06982269,0.24677716,150,0.0,0.30666953,0.7511196,0.634615,0.45758477,0.7284321,0.71555394,0.70443755,0.70436186,0.30666953,0.35632196,0.28412038,0.23560175,23.112030708890597,0.0,0.0
8368,1255200,0.0008209944,0.110124014,0.07571809,0.24619465,150,0.0,0.6816915,0.5933499,0.6285484,0.45803466,0.6825125,0.7034738,0.7042664,0.7042293,0.31879097,0.2944951,0.28406274,0.23574564,24.64138823380856,0.0,0.0
8376,1256400,0.021341205,0.16181202,0.077510595,0.24483682,150,0.0,0.6968712,0.5416602,0.62703043,0.45922905,0.7182124,0.7034722,0.70454097,0.7040659,0.3593589,0.2369378,0.28230613,0.2355447,24.762240096500797,0.0,0.0
8384,1257600,-0.14997631,0.2544023,0.086353,0.24451368,150,0.0,0.8398226,0.4610955,0.61923766,0.45971936,0.6898463,0.71549785,0.7055907,0.70423305,0.25063574,0.21124896,0.27894482,0.23538284,22.9652739924365,0.0,0.0
8392,1258800,-0.1824202,0.037466764,0.07043257,0.24136938,150,0.0,0.8988483,0.6503154,0.63411206,0.46275365,0.7164281,0.68778217,0.70454466,0.704123,0.35754225,0.23953697,0.2783863,0.23561859,23.021271049434073,0.0,0.0
8400,1260000,0.36363226,-0.009247119,0.055062365,0.23908915,150,0.0,0.34154016,0.70677555,0.6495181,0.46498072,0.7051724,0.6975284,0.70458037,0.7040699,0.34154016,0.2647701,0.27972132,0.23619102,22.55630735805408,0.0,0.0
8408,1261200,-0.16322988,0.062797084,0.06478055,0.23721297,150,0.0,0.8696721,0.6478492,0.63905424,0.46706358,0.70644224,0.7106463,0.70383483,0.7042765,0.3509002,0.31930226,0.27735585,0.23722751,25.098771127007932,0.0,0.0
8416,1262400,0.39331064,0.0015626668,0.064986646,0.2346068,150,0.0,0.35487655,0.68755615,0.6390217,0.46953017,0.7481872,0.68911886,0.70400834,0.70413697,0.35487655,0.2584301,0.27810296,0.23762143,23.11493476979675,0.0,0.0
8424,1263600,-0.19525367,0.012296897,0.049880147,0.23188704,150,0.0,0.8997155,0.7125745,0.6551402,0.47221172,0.7044618,0.72487134,0.7050204,0.70409876,0.18445146,0.28335497,0.27957818,0.2375882,22.995630671689106,0.0,0.0
8432,1264800,0.4743706,0.034568947,0.04618177,0.23021466,150,0.0,0.209655,0.67385453,0.66039675,0.47391912,0.6840256,0.7084235,0.7065786,0.7041338,0.209655,0.2752219,0.28300554,0.2380365,23.27791868533062,0.0,0.0
8440,1266000,-0.017913997,0.08493852,0.04547775,0.22771746,150,0.0,0.7497967,0.61190873,0.65951747,0.47622225,0.7318827,0.69684726,0.70499504,0.70393974,0.41936705,0.2499142,0.27725452,0.23797596,23.16150346027882,0.0,0.0
8448,1267200,0.25352383,0.031962715,0.04994418,0.22575073,150,0.0,0.48818243,0.6522714,0.65399957,0.47801423,0.74170625,0.684234,0.7039438,0.703765,0.42211583,0.26235414,0.27226928,0.23828067,22.745673429208924,0.0,0.0
8456,1268400,0.18560007,0.12509227,0.0698497,0.22392091,150,0.0,0.49534383,0.5862888,0.63478655,0.4801109,0.6809439,0.7113811,0.7046362,0.7040318,0.2456715,0.27878588,0.26392758,0.23894475,22.727476665655907,0.0,0.0
8464,1269600,0.49039125,0.17679808,0.07316444,0.22136796,150,0.0,0.20434956,0.5314135,0.6316944,0.48284584,0.69474083,0.7082116,0.7048587,0.7042138,0.20434956,0.28449672,0.2637183,0.23951417,25.085943332365616,0.0,0.0
8472,1270800,0.265345,0.1387079,0.07466636,0.22112335,150,0.0,0.43959507,0.5587712,0.6304119,0.48285466,0.7049401,0.6974791,0.7050782,0.703978,0.34338483,0.2269866,0.2622637,0.23907669,22.934397904142624,0.0,0.0
8480,1272000,0.43769094,0.0084388405,0.06435513,0.2189975,150,0.0,0.21303877,0.69137776,0.63952595,0.48488423,0.6507297,0.6998166,0.7038811,0.70388174,0.18785927,0.3022856,0.27069777,0.24011098,24.597465131681318,0.0,0.0
8488,1273200,-0.17169863,0.076302595,0.05673724,0.2170418,150,0.0,0.85044074,0.61352825,0.6464934,0.48664802,0.6787421,0.6898309,0.7032306,0.7036898,0.33120617,0.26116568,0.27307385,0.24033774,22.02997357925373,0.0,0.0
8496,1274400,0.046022177,-0.028470267,0.059179258,0.21472514,150,0.0,0.680817,0.7305363,0.6441991,0.48889527,0.7268392,0.70206606,0.70337844,0.7036204,0.41443035,0.27055869,0.2726485,0.24072571,23.945096286678186,0.0,0.0
8504,1275600,0.02963823,-0.022149812,0.049912725,0.21192311,150,0.0,0.6402506,0.72415644,0.6518381,0.49169588,0.66988885,0.7020066,0.7017508,0.703619,0.2136863,0.33962244,0.2755072,0.24176443,23.74748099990069,0.0,0.0
8512,1276800,-0.16345102,0.1250817,0.065134585,0.21055537,150,0.0,0.820243,0.56021076,0.63692415,0.49302894,0.656792,0.6852924,0.70205873,0.7035844,0.24513705,0.2670082,0.27697408,0.2424571,23.327939733070735,0.0,0.0
8520,1278000,0.03805083,0.035159566,0.061641537,0.20844111,150,0.0,0.72811294,0.66591424,0.6394434,0.4951797,0.76616377,0.7010738,0.7010849,0.7036208,0.5070248,0.31252298,0.28151855,0.24326393,23.47435143791902,0.0,0.0
8528,1279200,-0.19365013,-0.027010877,0.060698405,0.20551041,150,0.0,0.8871669,0.7287863,0.63977736,0.498275,0.6935168,0.70177543,0.7004757,0.7037854,0.26528195,0.32302022,0.2844759,0.24441142,23.19137524729592,0.0,0.0
