actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,entropy_mean,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
491326,541.543,5032820,0.99774194,0.9720459,0.09568976,-29.803293,675509,7196930,77895,71371.73473715782,-1562.4888,-0.08753734,1.6078959,88.35592332745799
491417,538.1617,5033730,0.9977777,0.97735596,0.08624848,-28.763332,675574,7197580,77909,71381.94965004921,-1588.5906,-0.069975555,1.5441763,87.07594393880316
491507,552.28674,5034630,0.99780226,0.97680664,0.09797296,-25.786488,675648,7198320,77923,71392.12056326866,-1608.238,-0.06453898,2.1144037,90.23935348210999
491593,556.3787,5035490,0.99783707,0.97906494,0.09152649,-24.36947,675720,7199040,77937,71402.33417415619,-1591.7539,-0.06000426,2.4456725,86.91577374447742
491684,547.64136,5036400,0.9977944,0.97869873,0.11281294,-23.040855,675789,7199730,77951,71412.70634841919,-1572.1891,-0.06869316,4.3337293,86.93818067344871
491777,544.2068,5037330,0.9978323,0.9789429,0.09400773,-20.39782,675856,7200400,77965,71422.85782885551,-1544.3687,-0.049076002,2.6161842,88.09134036045734
491863,576.5014,5038190,0.9977679,0.97802734,0.10382338,-20.48375,675931,7201150,77979,71433.11359143257,-1642.9926,-0.0921414,2.4610295,88.04005752677504
491954,557.5222,5039100,0.9977634,0.9729614,0.100842685,-19.39359,676001,7201850,77993,71443.3995089531,-1596.4666,-0.07955094,2.0930355,93.75083592767191
492046,553.8105,5040020,0.9977329,0.9725952,0.10245248,-19.354248,676069,7202530,78007,71453.71301341057,-1599.1233,-0.0818267,2.335878,85.90825288765939
492132,544.66064,5040880,0.9978063,0.97753906,0.09354314,-21.616922,676142,7203260,78021,71464.30645418167,-1567.2769,-0.07204107,2.4300938,88.65675541960086
492223,547.7556,5041790,0.99779725,0.9762573,0.09615671,-22.115858,676218,7204020,78035,71474.54797434807,-1589.4774,-0.07995476,2.1224813,87.87649679672896
492311,521.46106,5042670,0.9977796,0.96990967,0.111391656,-23.032047,676284,7204680,78049,71484.8153192997,-1559.3435,-0.07506672,2.9870157,86.33977547547344
492403,546.97565,5043590,0.9977827,0.9716797,0.11002316,-20.730116,676353,7205370,78063,71495.13482117653,-1579.0555,-0.07491617,2.7465053,89.49695153766727
492491,540.26135,5044470,0.99782705,0.97821045,0.09588851,-21.564457,676428,7206120,78077,71505.41333150864,-1574.582,-0.053458422,2.7033737,86.80444545623875
492579,534.6169,5045350,0.99778914,0.97631836,0.10175916,-21.667336,676494,7206780,78091,71515.66524076462,-1546.6018,-0.08433841,2.5203938,84.52503644739453
492669,539.317,5046250,0.9977803,0.9785156,0.09190549,-19.155502,676561,7207450,78105,71525.90076875687,-1585.5256,-0.0756861,2.154957,87.17010473319209
492757,544.20996,5047130,0.99781466,0.97753906,0.100599885,-20.459023,676638,7208220,78119,71536.21157646179,-1589.2213,-0.05290664,2.688612,82.74890319780418
492848,542.8611,5048040,0.99778295,0.9761963,0.10056908,-19.541878,676703,7208870,78133,71546.42748379707,-1591.1732,-0.07977174,2.4835668,88.61899919976125
492937,521.36926,5048930,0.997797,0.97839355,0.09389928,-20.527214,676768,7209520,78147,71556.67357087135,-1540.5552,-0.07453203,2.5686388,85.25281584552859
493031,528.22253,5049870,0.9977486,0.9744873,0.103486106,-21.89204,676843,7210270,78161,71566.9378399849,-1562.9357,-0.0774696,2.5612073,87.25797350945587
431005,721.42194,4429610,0.9979341,0.98687744,0.0529453,-9.603491,623302,6674860,68470,71701.86197018623,-1717.0116,-0.040756162,1.121351,69.06099384784868
431084,721.2599,4430400,0.99788046,0.9824219,0.068526864,-10.474604,623378,6675620,68482,71712.65799212456,-1719.7329,-0.059010543,1.6593387,69.66090880946183
431162,726.854,4431180,0.99789834,0.9845581,0.062125795,-10.86566,623451,6676350,68494,71723.46371722221,-1713.7605,-0.057013407,1.2888099,71.74103943418656
431235,725.8894,4431910,0.9979019,0.9854126,0.059182603,-11.389826,623518,6677020,68506,71734.32302975655,-1697.1814,-0.03848777,1.3881054,68.03243836705191
431314,742.02527,4432700,0.9979172,0.98327637,0.06512398,-12.053352,623591,6677750,68518,71745.0895409584,-1716.0273,-0.04139886,1.3985245,69.99069590869246
431391,747.4247,4433470,0.99787736,0.9822998,0.062640026,-11.491732,623662,6678460,68529,71755.1375772953,-1760.2183,-0.05375299,1.2526321,68.92298591219487
431467,739.0609,4434230,0.9978869,0.9819336,0.06615637,-9.600123,623737,6679210,68541,71765.90882635117,-1762.5667,-0.053018097,1.2903719,69.85000521724152
431536,711.58655,4434920,0.99785304,0.98291016,0.064464234,-9.648752,623803,6679870,68552,71776.16922688484,-1682.2839,-0.068806864,1.6196085,71.14568813097347
431615,721.181,4435710,0.99790454,0.9857178,0.061230473,-9.502081,623877,6680610,68564,71786.98020148277,-1699.8009,-0.04551878,1.6870494,72.78658127213271
431694,732.2605,4436500,0.99787474,0.9807739,0.07261411,-9.977703,623954,6681380,68576,71797.8069896698,-1728.8105,-0.064233474,1.9540393,71.74884379073595
431768,739.42554,4437240,0.99790025,0.9831543,0.06572577,-11.64562,624028,6682120,68588,71808.56555962563,-1729.9253,-0.05489143,1.424543,69.2061922595209
431845,752.6998,4438010,0.9978614,0.97979736,0.083220094,-10.532693,624094,6682780,68600,71819.41082334518,-1742.1366,-0.043127596,2.9998384,69.82202573137626
431921,726.971,4438770,0.99792314,0.98651123,0.056779295,-9.964915,624173,6683570,68612,71830.27735567093,-1684.1642,-0.039148055,1.2791072,71.17060607394296
431998,731.9396,4439540,0.99786377,0.9818115,0.07023966,-9.955122,624239,6684230,68624,71841.10595226288,-1728.7092,-0.05322966,1.7892506,69.96559419372697
432072,754.07825,4440280,0.99788904,0.9817505,0.06385247,-12.324505,624312,6684960,68636,71851.91108250618,-1734.6223,-0.04762753,1.16549,72.40127014540646
432143,706.8933,4440990,0.9978893,0.98376465,0.06423899,-10.957205,624372,6685560,68647,71861.95754265785,-1682.3246,-0.0433726,1.8577175,72.2802833637558
432216,722.4705,4441720,0.9978781,0.98217773,0.063998595,-11.018866,624446,6686300,68659,71872.7854526043,-1720.2661,-0.05477349,1.3157707,72.84781485421506
432298,706.3154,4442540,0.9979217,0.98638916,0.05847057,-9.390293,624519,6687030,68671,71883.6233947277,-1667.261,-0.03325516,1.5763595,71.5220803248869
432366,728.8292,4443220,0.9979181,0.9842529,0.06153036,-9.997074,624594,6687780,68683,71894.50165820122,-1718.3458,-0.040756293,1.2668891,70.413935710915
432448,725.57904,4444040,0.997869,0.97802734,0.09219433,-8.707252,624669,6688530,68695,71905.34950399399,-1688.7595,-0.050411575,3.605574,72.00448493282525
432524,742.3315,4444800,0.9978566,0.980896,0.07190497,-9.271458,624737,6689210,68706,71915.35957407951,-1741.9343,-0.06538198,1.4181775,70.17628705107421
432599,738.1012,4445550,0.99791837,0.9849243,0.062276,-9.136579,624811,6689950,68718,71926.13966536522,-1748.1143,-0.033819668,1.7907909,71.09961424813349
432681,726.0012,4446370,0.9978807,0.9824829,0.07316887,-9.518555,624885,6690690,68730,71936.9726126194,-1729.4531,-0.056301627,2.4112706,69.70700075904118
432756,735.2573,4447120,0.99789,0.9829712,0.063830435,-9.485097,624956,6691400,68742,71947.69880604744,-1721.7073,-0.050311483,1.2457235,69.40690941914038
432830,707.5885,4447860,0.9978843,0.9824219,0.06768746,-11.63766,625021,6692050,68754,71958.42382788658,-1687.0059,-0.05821517,1.8295138,74.14289293097805
432907,736.2672,4448630,0.9978728,0.9846802,0.06404586,-10.5954685,625093,6692770,68766,71969.25069022179,-1728.0513,-0.045238778,1.7301154,70.11841655704492
432982,744.2382,4449380,0.99790025,0.9837036,0.06392822,-9.5288105,625167,6693510,68778,71980.05467009544,-1737.3699,-0.049906917,1.4111537,70.11112765278368
433061,707.94446,4450170,0.997885,0.9850464,0.055253,-9.431429,625240,6694240,68790,71990.82896232605,-1657.2777,-0.046383552,0.8557363,72.62113493681119
433135,731.7648,4450910,0.9978876,0.9842529,0.057759654,-10.921047,625312,6694960,68802,72001.67418074608,-1703.6099,-0.04820402,0.84180874,70.67306571858617
433216,737.19867,4451720,0.9978955,0.9831543,0.06280226,-10.796608,625386,6695700,68814,72012.52286624908,-1750.1868,-0.04839398,1.0368412,70.10900353371656
493120,536.6748,5050760,0.9977994,0.9767456,0.09470001,-21.413906,676910,7210940,78175,71577.22947764397,-1602.2017,-0.07733449,2.0335994,83.88416639245418
493206,533.02,5051620,0.9977784,0.97961426,0.083534464,-21.072,676980,7211640,78189,71587.47627711296,-1546.2018,-0.0714201,1.6446887,88.2911169620553
493296,547.1451,5052520,0.99777627,0.9725952,0.10102536,-20.300674,677057,7212410,78203,71597.77800679207,-1618.3875,-0.082407594,1.949097,89.00223437718104
493384,512.26917,5053400,0.9978411,0.9805908,0.09074572,-19.738003,677127,7213110,78217,71608.07317352295,-1519.2222,-0.07568291,2.4103367,88.27508988301807
493476,529.9686,5054320,0.9977827,0.9785156,0.10460965,-21.234451,677189,7213730,78231,71618.2735953331,-1564.8247,-0.06742911,3.0887148,84.85872004177887
493565,520.8164,5055210,0.9978187,0.9785156,0.09676692,-20.958895,677264,7214480,78245,71628.46112442017,-1551.5271,-0.06893352,2.5263476,86.22318641245536
493655,531.9896,5056110,0.99780846,0.9790039,0.09201028,-20.175568,677331,7215150,78259,71638.7545042038,-1575.99,-0.061441313,2.2040715,86.13669731217765
493746,563.7246,5057020,0.997792,0.9749756,0.09305105,-20.968708,677397,7215810,78273,71648.96945643425,-1628.4375,-0.06914569,1.8495011,87.66138177106158
493834,532.0786,5057900,0.997772,0.977417,0.09913944,-21.83664,677472,7216560,78287,71659.28110027313,-1569.7874,-0.079948075,2.5643308,86.41974488294633
493924,542.67554,5058800,0.9977889,0.97558594,0.10448992,-21.868793,677539,7217230,78301,71669.45801353455,-1591.1372,-0.08352544,2.6937585,90.04586432444164
494015,531.6698,5059710,0.9977925,0.9780884,0.09032965,-21.255997,677605,7217890,78315,71679.64908981323,-1563.2544,-0.06253232,2.1639,87.41587854054303
494102,513.99567,5060580,0.9977982,0.97698975,0.09911616,-22.709621,677678,7218620,78329,71689.90757226944,-1549.7928,-0.078563906,2.9270716,86.56608483065247
494188,542.63574,5061440,0.9977865,0.97424316,0.10171391,-22.678684,677746,7219300,78343,71700.17418384552,-1579.3418,-0.07412195,3.0167134,85.9309135003835
494281,534.53516,5062370,0.9977889,0.97753906,0.091557354,-20.27347,677816,7220000,78357,71710.48741555214,-1598.1139,-0.06989818,1.9661783,88.9323812243616
494370,548.2833,5063260,0.99778295,0.9753418,0.10248308,-19.030636,677895,7220790,78371,71720.82411503792,-1600.6238,-0.057584167,2.6488495,87.35983462403132
494463,535.9668,5064190,0.99776745,0.9701538,0.104798876,-19.074047,677963,7221470,78385,71731.14468216896,-1578.4268,-0.08357382,2.2731133,85.18145028602146
494555,534.7571,5065110,0.9978099,0.97924805,0.09048567,-18.097034,678029,7222130,78399,71741.44435596466,-1563.3528,-0.076967984,2.0859585,88.68584084976509
494642,526.97644,5065980,0.9977591,0.9720459,0.109217435,-20.244957,678105,7222890,78413,71751.71431851387,-1542.5496,-0.086266354,2.8412218,86.43120900775008
494732,530.2328,5066880,0.99779654,0.9770508,0.09706396,-21.288195,678177,7223610,78427,71762.3576734066,-1571.7639,-0.07633648,2.3269904,88.36587065590484
494821,537.1034,5067770,0.99780965,0.97650146,0.09654176,-17.13099,678251,7224350,78441,71772.6534845829,-1588.8385,-0.07149008,2.5868173,85.03837657711256
494911,535.3963,5068670,0.9977832,0.9776001,0.0950592,-17.695927,678318,7225020,78455,71782.95138835907,-1558.9823,-0.08408229,2.6252465,89.07101512945445
495001,533.6793,5069570,0.99780583,0.975647,0.09383291,-17.730093,678392,7225760,78469,71793.17941570282,-1565.675,-0.07137211,2.234865,90.04432386449784
495091,545.44684,5070470,0.997777,0.97540283,0.09685494,-17.088955,678461,7226450,78483,71803.56415390968,-1601.2876,-0.08246138,2.4376647,88.69835374601918
495179,558.88293,5071350,0.99779606,0.97454834,0.09948833,-17.998672,678535,7227190,78497,71813.86875748634,-1592.746,-0.068488576,2.4230957,86.15856602809477
495271,527.3639,5072270,0.9978142,0.9768677,0.088556275,-19.173428,678601,7227850,78511,71824.1013083458,-1556.7434,-0.078393675,2.1734526,91.33405851072335
495356,513.0077,5073120,0.9977784,0.97717285,0.094647616,-18.683754,678668,7228520,78525,71834.3704457283,-1547.7588,-0.07496118,2.1595058,84.9760303644718
495451,531.13617,5074070,0.9978156,0.975708,0.09655483,-17.978374,678744,7229280,78539,71844.63109850883,-1572.4274,-0.06165927,2.6081085,91.12978745868044
495533,524.9464,5074890,0.9977927,0.9782715,0.09177247,-18.668983,678811,7229950,78553,71854.93667650223,-1551.3074,-0.078241915,2.266644,84.46375932392608
495626,527.54663,5075820,0.9978056,0.9769287,0.09470688,-15.516435,678875,7230590,78567,71865.14619016647,-1552.7314,-0.061998855,2.47555,88.67315573296653
495719,542.4126,5076750,0.99777746,0.97546387,0.099526316,-17.137249,678949,7231330,78581,71875.38655805588,-1585.2249,-0.07645425,2.1979373,91.08569237529542
433290,737.9835,4452460,0.99791074,0.9846802,0.063903004,-7.143367,625454,6696380,68826,72023.33753919601,-1726.139,-0.052623853,1.5050647,69.36965576624996
433367,724.8176,4453230,0.9978945,0.9859619,0.057423472,-7.5126567,625527,6697110,68838,72034.14625930786,-1707.3123,-0.045087658,1.2434294,69.94180432795038
433449,725.9453,4454050,0.99790335,0.9864502,0.05387064,-8.8972,625598,6697820,68850,72045.0114107132,-1696.9764,-0.039978497,1.1310189,70.70919967442241
433521,731.978,4454770,0.99788356,0.9852905,0.06588045,-9.314608,625671,6698550,68862,72055.82230091095,-1716.2927,-0.06678169,2.1198688,69.82771065595561
433597,726.44684,4455530,0.99788475,0.9803467,0.06942654,-9.755015,625745,6699290,68874,72066.631752491,-1711.7605,-0.05073207,1.6094713,72.11782560698988
433669,743.07465,4456250,0.9978864,0.9830322,0.06268437,-10.386417,625812,6699960,68885,72076.87756371498,-1744.7678,-0.049435273,1.3714285,72.26751818362195
433746,733.9333,4457020,0.9978683,0.98187256,0.06683793,-9.162294,625886,6700700,68897,72087.6341471672,-1710.9525,-0.05193268,1.809672,70.28193524181358
433821,737.4725,4457770,0.9978962,0.9819336,0.06401168,-10.444505,625959,6701430,68909,72098.43160510063,-1741.2295,-0.04552641,1.1334622,70.18926005608124
433901,742.60156,4458570,0.99790835,0.9852295,0.06075865,-10.316034,626023,6702070,68921,72109.2550933361,-1722.7197,-0.054826852,1.4536612,73.04688152239636
433975,729.94135,4459310,0.99788475,0.98254395,0.06222,-10.979967,626102,6702860,68933,72120.10700130463,-1727.354,-0.051597707,1.438549,69.86758561813194
434052,709.5469,4460080,0.99788094,0.9781494,0.07187614,-10.19286,626166,6703500,68945,72130.93378543854,-1665.1981,-0.053067826,1.6510569,71.69248733128184
434128,744.774,4460840,0.99787736,0.9838257,0.06257753,-10.339602,626238,6704220,68957,72141.72966384888,-1728.2046,-0.040747806,1.4184059,73.18066366422036
434210,734.85297,4461660,0.9978614,0.98132324,0.06745157,-10.091904,626311,6704950,68969,72152.59497690201,-1696.0432,-0.061339542,1.7793751,71.5602515581093
434282,729.8623,4462380,0.9978981,0.9824829,0.06511314,-8.968885,626383,6705670,68981,72163.41517329216,-1719.6194,-0.050781526,1.548763,73.11968607360197
434360,727.8551,4463160,0.9979193,0.9848633,0.059717134,-7.313598,626455,6706390,68993,72174.22856664658,-1705.4684,-0.033735752,1.2997189,68.7878022842529
434437,733.6582,4463930,0.9979098,0.9812012,0.066163115,-8.279868,626527,6707110,69005,72185.03618144989,-1720.9271,-0.047135122,1.5539818,71.7078850624209
434517,737.9445,4464730,0.9979,0.98394775,0.05839206,-10.145403,626597,6707810,69017,72195.87769460678,-1709.8313,-0.043863412,1.1188122,69.44774243154518
434593,739.46643,4465490,0.9979241,0.9852905,0.060783327,-7.816301,626669,6708530,69029,72206.69812965393,-1723.8848,-0.035677783,1.6006912,68.752125745474
434667,738.04517,4466230,0.9978962,0.9816284,0.06488852,-12.643444,626741,6709250,69041,72217.5055027008,-1726.3171,-0.04833453,1.3761365,73.00103286625007
434733,742.9304,4466890,0.99788713,0.982666,0.068280235,-10.091079,626798,6709820,69052,72227.5388686657,-1731.645,-0.058750924,1.6761978,70.40106416403485
434812,717.8292,4467680,0.9978957,0.98535156,0.05678752,-10.752081,626874,6710580,69064,72238.3790872097,-1678.1157,-0.051660936,1.0879972,72.55916372283141
434888,732.5269,4468440,0.99789643,0.98413086,0.065249994,-11.249195,626947,6711310,69075,72248.37956762314,-1726.8306,-0.04000666,1.6694285,70.31127909550358
434965,742.61816,4469210,0.9978819,0.98046875,0.0701637,-10.199039,627021,6712050,69087,72259.2200820446,-1740.4701,-0.056915138,1.6754451,70.42010538010423
435038,744.5614,4469940,0.99790406,0.9807739,0.06488976,-10.152465,627094,6712780,69099,72269.98434782028,-1734.6521,-0.05178776,1.349608,71.66098473320754
435118,742.83105,4470740,0.9978976,0.9834595,0.06662781,-11.900396,627162,6713460,69111,72280.76440119743,-1739.0701,-0.050031736,1.6896467,70.90252111805164
435194,728.8252,4471500,0.9978993,0.9841919,0.061391592,-10.734224,627234,6714180,69123,72291.56082463264,-1721.3733,-0.053529397,1.3152034,70.64750943838175
435268,726.5808,4472240,0.997875,0.98291016,0.06451841,-9.331187,627304,6714880,69135,72302.287784338,-1690.5935,-0.054699235,1.2096448,74.92878825392368
435344,720.30414,4473000,0.99787426,0.9814453,0.06836689,-10.1716,627377,6715610,69147,72313.12362837791,-1684.1986,-0.048301246,1.6265696,72.78549579925354
435427,733.6012,4473830,0.99786925,0.97943115,0.0706297,-11.230562,627450,6716340,69159,72323.97036576271,-1722.1575,-0.055619538,1.4511439,69.70296437361047
435499,750.4015,4474550,0.99790955,0.984375,0.05825177,-11.883095,627524,6717080,69171,72334.74727535248,-1742.7805,-0.041809633,1.1314533,70.57657335523618
495806,546.6291,5077620,0.99779177,0.9760742,0.09405567,-16.423145,679017,7232010,78595,71885.61846208572,-1590.6891,-0.07462391,2.1718564,86.2829668934456
495895,538.27124,5078510,0.9978268,0.9779663,0.09278166,-18.394115,679086,7232700,78609,71895.90191149712,-1572.904,-0.06636742,2.2773762,87.43207923088173
495985,540.5171,5079410,0.9977999,0.9769287,0.10126748,-15.102751,679150,7233340,78623,71906.16190600395,-1577.3481,-0.06907163,3.046507,84.58099214515256
496074,549.1688,5080300,0.9977803,0.97613525,0.09192089,-17.214396,679224,7234080,78637,71916.48394584656,-1614.8871,-0.0797229,1.8931892,84.97541166795084
496160,526.6896,5081160,0.9977956,0.9762573,0.09816884,-18.140585,679291,7234750,78651,71926.8364803791,-1575.3717,-0.072212614,2.553964,85.9302533135118
496255,559.2316,5082110,0.9978132,0.9772339,0.08951294,-20.918812,679367,7235510,78665,71937.1614317894,-1635.4973,-0.069256306,1.8913065,82.81277468213536
496347,528.3351,5083030,0.9978144,0.9784546,0.09196096,-16.390594,679436,7236200,78679,71947.42677760124,-1579.3206,-0.07197453,2.0996685,87.76866399014139
496434,554.59186,5083900,0.9977932,0.9753418,0.101729125,-20.919292,679508,7236920,78693,71957.6612713337,-1619.3547,-0.07734503,2.5108154,89.36993065756128
496524,526.75446,5084800,0.9977648,0.9770508,0.09433354,-20.75912,679575,7237590,78707,71968.0212225914,-1524.9648,-0.08450859,2.2384148,89.87239604519944
496611,548.2797,5085670,0.9977803,0.97283936,0.101958096,-17.73736,679650,7238340,78721,71978.36232876778,-1616.1404,-0.08027989,2.372672,83.95416157790459
496703,547.45776,5086590,0.99779963,0.9761963,0.10105133,-16.897224,679716,7239000,78735,71988.56767320633,-1596.9431,-0.06864818,2.6932487,88.11085796626692
496791,534.49255,5087470,0.9978206,0.97766113,0.08756566,-18.742128,679780,7239640,78749,71998.8694024086,-1568.8508,-0.07441634,1.7785888,83.88786261708061
496879,526.66785,5088350,0.9977958,0.9790039,0.09644085,-19.375946,679856,7240400,78763,72009.13643884659,-1547.0159,-0.08020082,2.642786,86.5622046583921
496972,524.9589,5089280,0.99781775,0.9788208,0.08981703,-18.031609,679925,7241090,78777,72019.4506187439,-1549.0326,-0.058405787,2.094069,87.41186488640075
497064,537.9,5090200,0.99780273,0.975708,0.09425877,-20.393265,679990,7241740,78791,72029.68083786964,-1578.8154,-0.07248694,2.120229,88.76783959878533
497152,557.64294,5091080,0.99779654,0.9767456,0.09003429,-17.341507,680064,7242480,78805,72039.99589538574,-1604.1868,-0.071597815,1.8968813,89.19973615784008
497238,548.6938,5091940,0.9978051,0.975708,0.097316295,-19.484678,680132,7243160,78819,72050.3119301796,-1615.6577,-0.07554566,2.2814145,87.86789608735089
497336,554.3651,5092920,0.9977844,0.9766846,0.098469585,-18.664448,680211,7243950,78833,72060.99572920799,-1624.487,-0.059984904,2.444371,86.02382583693908
497425,543.9055,5093810,0.99771404,0.97003174,0.12649703,-15.596907,680287,7244710,78847,72071.25249624252,-1586.4601,-0.064843744,4.253355,86.3104599026081
497511,545.2925,5094670,0.99778485,0.9734497,0.100533694,-17.054684,680351,7245350,78861,72081.49729704857,-1582.0636,-0.07607068,2.1925192,89.53746067409733
497605,549.5069,5095610,0.9978111,0.97680664,0.09439104,-17.377121,680419,7246030,78875,72091.8037557602,-1590.0364,-0.07581003,2.0846417,88.9962148450878
497696,563.6583,5096520,0.9978359,0.97717285,0.090835795,-19.358126,680494,7246780,78889,72102.07095766068,-1613.2036,-0.042662248,2.2756228,88.06836404437612
497783,550.72723,5097390,0.99782634,0.9769287,0.09186138,-16.909756,680561,7247450,78903,72112.35168528557,-1592.6178,-0.075266704,2.2133532,87.87157779028244
497873,549.135,5098290,0.99781466,0.97631836,0.09134758,-16.602303,680628,7248120,78917,72122.69622015953,-1587.741,-0.071762614,2.1586022,88.51339429091473
497962,533.62683,5099180,0.99777913,0.9750366,0.09771733,-17.365791,680701,7248850,78931,72132.9149916172,-1567.252,-0.091104865,2.3580604,90.19499436859748
498051,539.3399,5100070,0.99780965,0.97998047,0.09071955,-16.20185,680768,7249520,78945,72143.2459936142,-1580.3003,-0.077859655,2.5556462,85.48600399349067
498142,540.50684,5100980,0.99780107,0.975647,0.098057285,-16.239975,680834,7250180,78959,72153.49565172195,-1566.6616,-0.08034567,2.054906,86.56940698113914
498229,547.5432,5101850,0.9977503,0.96398926,0.1272126,-13.486273,680911,7250950,78973,72163.73336005211,-1586.3042,-0.087240346,3.5548868,88.10472706075961
498322,545.34534,5102780,0.9977796,0.9714966,0.11038166,-15.202082,680978,7251620,78987,72174.0389406681,-1579.2054,-0.073073894,3.0318995,87.31738017402618
498412,542.121,5103680,0.9978285,0.9789429,0.09106588,-14.991271,681046,7252300,79001,72184.33949136734,-1554.7795,-0.057960406,2.2806594,86.73794222348744
435574,745.26886,4475300,0.99788976,0.9859009,0.06140719,-9.938258,627589,6717730,69183,72345.55588030815,-1730.8364,-0.050487712,1.654078,73.36557165795497
435653,749.3675,4476090,0.9978652,0.9834595,0.07217165,-11.049826,627667,6718510,69195,72356.30731987953,-1756.7148,-0.060421582,1.8224607,70.92903066244884
435730,739.95215,4476860,0.99790406,0.98309326,0.06510641,-6.996183,627734,6719180,69207,72367.13571929932,-1709.1617,-0.044735413,1.5681925,72.20210907748974
435801,757.3141,4477570,0.9978914,0.9793091,0.07624099,-9.753027,627802,6719860,69218,72377.31687140465,-1749.4625,-0.044194214,2.3442922,72.12346422030969
435874,729.42334,4478300,0.9979131,0.9869995,0.05337885,-9.578653,627874,6720580,69230,72388.1723151207,-1699.714,-0.040758014,1.181546,70.22306376453163
435950,735.5605,4479060,0.9979148,0.98553467,0.06348965,-10.16783,627945,6721290,69242,72398.97043681145,-1699.1515,-0.034259155,1.8480775,73.2198274051473
436034,739.94916,4479900,0.9979248,0.98669434,0.0565518,-11.082151,628017,6722010,69254,72409.76967954636,-1745.4263,-0.03251519,1.4504206,68.66140127492804
436106,736.66187,4480620,0.9979105,0.98742676,0.05640623,-9.856737,628087,6722710,69266,72420.48115968704,-1722.4177,-0.04359648,1.4812975,72.94971020995273
436182,726.8808,4481380,0.99787426,0.9784546,0.08086166,-11.732428,628160,6723440,69278,72431.21781873703,-1702.0461,-0.055425383,2.6126637,71.33556772316527
436262,743.85,4482180,0.99790573,0.98236084,0.06567699,-9.961374,628232,6724160,69290,72442.00366544724,-1705.181,-0.039510183,1.6889639,71.838437318939
436336,722.9602,4482920,0.9978919,0.98565674,0.0544471,-10.477427,628297,6724810,69302,72452.78021287918,-1700.5974,-0.047479108,0.8049616,70.66858180255848
436412,745.6509,4483680,0.99788404,0.9852295,0.056245066,-8.850002,628372,6725560,69314,72463.59775352478,-1721.0875,-0.04828947,0.8131631,73.96409688237321
436492,737.6562,4484480,0.99790287,0.9857178,0.055977583,-8.717501,628437,6726210,69326,72474.44931721687,-1710.647,-0.051674835,1.0489011,71.44578383159121
436569,726.88135,4485250,0.99787855,0.98565674,0.060505413,-10.197928,628511,6726950,69338,72485.25002837181,-1681.264,-0.056432936,1.4577668,71.72614492165008
436643,737.3214,4485990,0.9979248,0.9864502,0.056236792,-11.48616,628583,6727670,69350,72496.0373916626,-1721.0452,-0.03956948,1.3018825,72.37790295739543
436725,743.7848,4486810,0.9978893,0.9849243,0.059489645,-8.990318,628655,6728390,69362,72506.87616562843,-1720.516,-0.055253353,1.4159701,70.06093399978128
436801,713.3456,4487570,0.9978936,0.9804077,0.06317817,-9.2941,628724,6729080,69374,72517.57384085655,-1671.7833,-0.05438128,1.1552114,70.20249489307695
436877,716.0517,4488330,0.9979243,0.9854126,0.05952271,-10.808458,628798,6729820,69386,72528.3524158001,-1686.6072,-0.040317994,1.52179,73.70040733040987
436954,729.01904,4489100,0.99792886,0.9862671,0.056386337,-9.534225,628866,6730500,69398,72539.15557146072,-1697.7649,-0.037790895,1.5229068,74.76219515591596
437033,711.892,4489890,0.9978833,0.98553467,0.055054747,-9.133553,628936,6731200,69410,72549.86278939247,-1656.1984,-0.045063548,0.8898244,71.56988660177525
437108,747.2882,4490640,0.9978812,0.98498535,0.05776039,-9.890083,629007,6731910,69422,72560.71864581108,-1715.4395,-0.050477967,0.98167884,69.9572795737652
437184,732.0472,4491400,0.9979062,0.9849243,0.05273842,-8.151722,629079,6732630,69434,72571.54706597328,-1706.5837,-0.045436677,0.9027178,71.16543619392618
437263,740.17163,4492190,0.9979079,0.9883423,0.053758767,-8.901639,629147,6733310,69446,72582.399371624,-1717.504,-0.040140953,1.2992196,68.9126349927772
437333,735.6289,4492890,0.99790835,0.9871826,0.05357918,-10.680802,629219,6734030,69458,72593.21939778328,-1699.3289,-0.043157987,1.0671325,72.03596169931964
437415,731.46674,4493710,0.99789953,0.98327637,0.058052596,-10.345907,629291,6734750,69470,72604.06616616249,-1703.9204,-0.04017377,1.1955025,73.79896123262077
437490,724.02594,4494460,0.9979172,0.9855957,0.058638617,-8.017998,629363,6735470,69482,72614.93152523041,-1685.8633,-0.044139814,1.4581182,71.1676059426116
437567,748.5532,4495230,0.9979055,0.98309326,0.062228385,-9.472043,629438,6736220,69494,72625.73333382607,-1727.0295,-0.03842353,1.382704,71.7034987166395
437644,708.075,4496000,0.997905,0.9834595,0.06383488,-9.972429,629504,6736880,69506,72636.52811288834,-1642.3369,-0.04373296,1.6596856,71.32935032965538
437721,747.223,4496770,0.99793625,0.9874878,0.055197068,-11.295812,629574,6737580,69518,72647.28151035309,-1715.8809,-0.040317655,1.2523165,71.49063207587872
437794,716.4868,4497500,0.9979272,0.98498535,0.05881408,-8.51053,629646,6738300,69530,72658.07534003258,-1664.0549,-0.02882652,1.5220897,71.21365466151718
