actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
168826,1807820,-0.017178178,10,0.0,272466,3166500,0.707234,0.69005585,27167,38052.313796281815,0.69005585,142.0796184385247,0.0,0.0
168834,1807900,-0.016988337,10,0.0,272475,3166590,0.7149498,0.69796145,27168,38053.68363881111,0.69796145,147.78979711207108,0.0,0.0
168839,1807950,-0.016796172,10,0.0,272485,3166690,0.7229354,0.7061392,27169,38054.972564935684,0.7061392,30.764148355476927,0.0,0.0
168839,1807950,-0.017632604,10,0.0,272495,3166790,0.68945944,0.67182684,27170,38056.30196237564,0.67182684,26.28120353423358,0.0,0.0
168847,1808030,-0.01788032,10,0.0,272506,3166900,0.680152,0.6622717,27170,38056.30196237564,0.6622717,35.75337923368519,0.0,0.0
168853,1808090,-0.01928395,10,0.0,272518,3167020,0.6768005,0.65751654,27171,38057.64459991455,0.65751654,128.52361764390446,0.0,0.0
168858,1808140,-0.017850459,10,0.0,272523,3167070,0.6812594,0.66340894,27172,38059.0002348423,0.66340894,142.8280908939219,0.0,0.0
168866,1808220,-0.01781398,10,0.0,272532,3167160,0.68261904,0.66480505,27173,38060.38510680199,0.66480505,149.59355160853127,0.0,0.0
168871,1808270,-0.010697544,10,0.0,272542,3167260,0.72541296,0.7147154,27174,38061.687287569046,0.7119696,28.97080956975871,0.0,0.0
168878,1808340,-0.008080423,10,0.0,272553,3167370,0.72472245,0.716642,27175,38062.98822617531,0.7116929,30.125088343283323,0.0,0.0
168878,1808340,-0.013725877,10,0.0,272562,3167460,0.7252659,0.71154004,27175,38062.98822617531,0.71067774,178.27164691681259,0.0,0.0
168886,1808420,-0.013515711,10,0.0,272572,3167560,0.72390175,0.71038604,27176,38064.43519115448,0.709305,140.2645906068997,0.0,0.0
168890,1808460,-0.016780019,10,0.0,272579,3167630,0.7236186,0.7068386,27177,38065.639523506165,0.7068386,91.72890103881903,0.0,0.0
168898,1808540,-0.017147124,10,0.0,272589,3167730,0.70848787,0.69134074,27178,38066.96533083916,0.69134074,128.90003442002262,0.0,0.0
168902,1808580,-0.017602324,10,0.0,272601,3167850,0.69061404,0.6730117,27179,38068.33495378494,0.6730117,24.630417829391813,0.0,0.0
168902,1808580,-0.017809749,10,0.0,272610,3167940,0.68277705,0.6649673,27180,38069.83627676964,0.6649673,128.93648939440516,0.0,0.0
168910,1808660,-0.010886192,10,0.0,272614,3167980,0.7246937,0.7138075,27180,38069.83627676964,0.71119976,90.99358925685277,0.0,0.0
168916,1808720,-0.017858863,10,0.0,272623,3168070,0.6809486,0.66308975,27181,38071.43317270279,0.66308975,63.854141769060845,0.0,0.0
168916,1808720,-0.017337203,10,0.0,272634,3168180,0.70090884,0.68357164,27182,38073.13148856163,0.68357164,113.4564655219052,0.0,0.0
168922,1808780,-0.021356225,10,0.0,272637,3168210,0.6766559,0.65529966,27182,38073.13148856163,0.65529966,53.13200204709328,0.0,0.0
168930,1808860,-0.017900229,10,0.0,272646,3168300,0.67941755,0.6615173,27183,38074.747485637665,0.6615173,22.959628687493055,0.0,0.0
168930,1808860,-0.018078327,10,0.0,272657,3168410,0.67609596,0.65801764,27183,38074.747485637665,0.65801764,107.58708432943784,0.0,0.0
168934,1808900,-0.017206252,10,0.0,272660,3168440,0.70610946,0.6889032,27184,38076.36538362503,0.6889032,27.048124631613703,0.0,0.0
168942,1808980,-0.017074406,10,0.0,272670,3168540,0.71143186,0.69435745,27185,38078.38924121857,0.69435745,22.6684948594239,0.0,0.0
168942,1808980,-0.017365873,10,0.0,272676,3168600,0.69978106,0.6824152,27185,38078.38924121857,0.6824152,103.61858081984668,0.0,0.0
168949,1809050,-0.016929388,10,0.0,272682,3168660,0.71737987,0.7004505,27186,38080.44271993637,0.7004505,15.910977816909556,0.0,0.0
168949,1809050,-0.017488062,10,0.0,272692,3168760,0.6950117,0.6775236,27187,38082.2920358181,0.6775236,98.89800614943505,0.0,0.0
168955,1809110,-0.016900301,10,0.0,272695,3168790,0.71858627,0.70168597,27187,38082.2920358181,0.70168597,24.05659830858926,0.0,0.0
168955,1809110,-0.017644405,10,0.0,272704,3168880,0.6890093,0.6713649,27188,38084.37238097191,0.6713649,94.61718235384352,0.0,0.0
168962,1809180,-0.016943812,10,0.0,272711,3168950,0.7167817,0.69983786,27188,38084.37238097191,0.69983786,125.83453088482804,0.0,0.0
168966,1809220,-0.014991522,10,0.0,272719,3169030,0.72436935,0.7093778,27189,38085.946841955185,0.7089336,15.980236843930046,0.0,0.0
168974,1809300,-0.017276883,10,0.0,272729,3169130,0.70329666,0.6860198,27190,38087.47294139862,0.6860198,40.332056660797754,0.0,0.0
168974,1809300,-0.017634034,10,0.0,272737,3169210,0.689404,0.67177,27190,38087.47294139862,0.67177,140.23645214786285,0.0,0.0
168981,1809370,-0.017612457,10,0.0,272743,3169270,0.6902284,0.67261595,27191,38088.9958255291,0.67261595,114.92912669510915,0.0,0.0
168986,1809420,-0.017150879,10,0.0,272753,3169370,0.70833457,0.6911837,27192,38090.52318239212,0.6911837,21.232230559034384,0.0,0.0
168986,1809420,-0.016786277,10,0.0,272762,3169460,0.7233519,0.7065656,27192,38090.52318239212,0.7065656,126.35615150793961,0.0,0.0
168994,1809500,-0.017157018,10,0.0,272771,3169550,0.70808953,0.6909325,27193,38092.07593560219,0.6909325,136.0863569850329,0.0,0.0
168998,1809540,-0.017460763,10,0.0,272778,3169620,0.6960714,0.6786106,27194,38093.55059337616,0.6786106,23.53411441778049,0.0,0.0
169006,1809620,-0.017266214,10,0.0,272788,3169720,0.70485437,0.68758816,27195,38095.058858156204,0.68758816,38.626029699551054,0.0,0.0
169006,1809620,-0.017481148,10,0.0,272795,3169790,0.6952793,0.67779815,27195,38095.058858156204,0.67779815,167.78356928271123,0.0,0.0
169014,1809700,-0.017781377,10,0.0,272803,3169870,0.6838389,0.6660575,27196,38096.601060152054,0.6660575,119.68611068308023,0.0,0.0
169019,1809750,-0.017756939,10,0.0,272812,3169960,0.6847554,0.66699845,27197,38098.07342505455,0.66699845,25.083464951179298,0.0,0.0
169026,1809820,-0.017838776,10,0.0,272822,3170060,0.68169457,0.6638558,27198,38099.6774084568,0.6638558,43.587464264299214,0.0,0.0
169026,1809820,-0.021584213,10,0.0,272832,3170160,0.6759858,0.6544016,27198,38099.6774084568,0.6544016,124.55430667122006,0.0,0.0
169030,1809860,-0.017928123,10,0.0,272837,3170210,0.67838836,0.66046023,27199,38101.12996149063,0.66046023,35.25831103579123,0.0,0.0
169038,1809940,-0.013308287,10,0.0,272847,3170310,0.7245785,0.7112702,27200,38102.63184547424,0.7101421,28.72228644055726,0.0,0.0
169044,1810000,-0.017128944,10,0.0,272856,3170400,0.70922023,0.6920913,27201,38104.14927482605,0.6920913,38.81605724444477,0.0,0.0
169044,1810000,-0.01753521,10,0.0,272868,3170520,0.6931914,0.6756562,27201,38104.14927482605,0.6756562,131.21551697168778,0.0,0.0
169050,1810060,-0.017239213,10,0.0,272872,3170560,0.70479375,0.68755454,27202,38105.61381626129,0.68755454,62.161688707222474,0.0,0.0
169058,1810140,-0.019340456,10,0.0,272881,3170650,0.6770213,0.65768087,27203,38107.2079706192,0.65768087,53.463519592309666,0.0,0.0
169058,1810140,-0.01768589,10,0.0,272892,3170760,0.68743265,0.66974676,27204,38108.78276181221,0.66974676,121.48705129950442,0.0,0.0
169063,1810190,-0.018807173,10,0.0,272897,3170810,0.6772149,0.65840775,27204,38108.78276181221,0.65840775,130.32385959352095,0.0,0.0
169070,1810260,-0.013295352,10,0.0,272905,3170890,0.72396296,0.7106676,27205,38110.319252491,0.7095161,28.148803359894018,0.0,0.0
169078,1810340,-0.017645359,10,0.0,272915,3170990,0.68897295,0.6713276,27206,38111.88848423958,0.6713276,25.85305508076799,0.0,0.0
169078,1810340,-0.01718229,10,0.0,272926,3171100,0.7070735,0.6898912,27207,38113.35862612724,0.6898912,111.34689716688612,0.0,0.0
169083,1810390,-0.017735362,10,0.0,272931,3171150,0.6855658,0.66783047,27207,38113.35862612724,0.66783047,105.02090751117989,0.0,0.0
169090,1810460,-0.022193074,10,0.0,272940,3171240,0.6763322,0.6541391,27208,38114.90485930443,0.6541391,93.40414965850051,0.0,0.0
169094,1810500,-0.01714325,10,0.0,272953,3171370,0.7086427,0.6914995,27209,38116.34005069733,0.6914995,17.820037464401807,0.0,0.0
169102,1810580,-0.016895175,10,0.0,272963,3171470,0.7187978,0.7019026,27210,38117.85877585411,0.7019026,20.997767209011265,0.0,0.0
169102,1810580,-0.016996503,10,0.0,272972,3171560,0.7146129,0.6976164,27211,38119.4062461853,0.6976164,131.92082807816544,0.0,0.0
169110,1810660,-0.017194211,10,0.0,272980,3171640,0.70659363,0.6893994,27211,38119.4062461853,0.6893994,134.61662398017808,0.0,0.0
169114,1810700,-0.017403722,10,0.0,272987,3171710,0.698298,0.68089426,27212,38120.926735162735,0.68089426,18.30150437585441,0.0,0.0
169116,1810720,-0.020551443,10,0.0,272996,3171800,0.6763993,0.65584785,27213,38122.46735572815,0.65584785,105.90312863747346,0.0,0.0
169122,1810780,-0.016982436,10,0.0,273005,3171890,0.71519464,0.6982122,27213,38122.46735572815,0.6982122,131.4544502913163,0.0,0.0
169126,1810820,-0.018750846,10,0.0,273011,3171950,0.67583215,0.6570813,27214,38123.93855547905,0.6570813,26.625869531268847,0.0,0.0
169134,1810900,-0.01350069,10,0.0,273021,3172050,0.7248738,0.7113731,27215,38125.46955323219,0.71028197,19.206975189354043,0.0,0.0
169141,1810970,-0.01670891,10,0.0,273031,3172150,0.72452915,0.70782024,27216,38126.97796726227,0.70782024,29.945240022903523,0.0,0.0
169147,1811030,-0.017468333,10,0.0,273043,3172270,0.6957791,0.67831075,27217,38128.21163368225,0.67831075,23.957895650763295,0.0,0.0
169147,1811030,-0.017155886,10,0.0,273053,3172370,0.7081351,0.69097924,27218,38129.70443940163,0.69097924,143.31171626746848,0.0,0.0
169155,1811110,-0.017183542,10,0.0,273062,3172460,0.70702076,0.6898372,27218,38129.70443940163,0.6898372,147.15926713400557,0.0,0.0
169160,1811160,-0.022111952,10,0.0,273068,3172520,0.67699486,0.6548829,27219,38130.9968316555,0.6548829,41.46167001117031,0.0,0.0
169167,1811230,-0.017333806,10,0.0,273078,3172620,0.70104307,0.68370926,27220,38132.28863286972,0.68370926,23.773918149736488,0.0,0.0
169175,1811310,-0.016873121,10,0.0,273088,3172720,0.71971685,0.7028437,27221,38133.657433748245,0.7028437,27.945911191213067,0.0,0.0
169180,1811360,-0.017679334,10,0.0,273100,3172840,0.6876826,0.6700033,27222,38134.86522126198,0.6700033,28.61308889129929,0.0,0.0
169187,1811430,-0.017851949,10,0.0,273111,3172950,0.681206,0.66335404,27223,38136.13131093979,0.66335404,32.46991099677879,0.0,0.0
169192,1811480,-0.021983206,10,0.0,273124,3173080,0.6768903,0.6549071,27224,38137.35765957832,0.6549071,23.507141303884843,0.0,0.0
169199,1811550,-0.008069575,10,0.0,273134,3173180,0.7241722,0.7161026,27225,38138.595506191254,0.71114033,39.54107769437735,0.0,0.0
169200,1811560,-0.019883871,10,0.0,273144,3173280,0.67661124,0.6567274,27226,38139.84423041344,0.6567274,81.04167914535628,0.0,0.0
169206,1811620,-0.017520964,10,0.0,273154,3173380,0.69373965,0.6762187,27226,38139.84423041344,0.6762187,159.71790546329686,0.0,0.0
169211,1811670,-0.017888188,10,0.0,273160,3173440,0.6798623,0.66197413,27227,38141.072050094604,0.66197413,81.04042646510433,0.0,0.0
169219,1811750,-0.017221987,10,0.0,273170,3173540,0.7054804,0.6882584,27228,38142.364491939545,0.6882584,162.35093749516156,0.0,0.0
169223,1811790,-0.017808735,10,0.0,273181,3173650,0.682816,0.6650073,27229,38143.55694150925,0.6650073,31.383262575216353,0.0,0.0
169231,1811870,-0.017617226,10,0.0,273191,3173750,0.6900443,0.67242706,27230,38144.8123652935,0.67242706,28.81698828647534,0.0,0.0
169239,1811950,-0.01679939,10,0.0,273201,3173850,0.7228006,0.7060012,27231,38146.05028986931,0.7060012,23.83472605405897,0.0,0.0
169244,1812000,-0.016843379,10,0.0,273213,3173970,0.72095853,0.70411515,27232,38147.255645513535,0.70411515,27.00877882675517,0.0,0.0
169251,1812070,-0.017483652,10,0.0,273224,3174080,0.69518304,0.6776994,27233,38148.57258725166,0.6776994,28.723191234377676,0.0,0.0
169251,1812070,-0.017380893,10,0.0,273235,3174190,0.69918877,0.6818079,27233,38148.57258725166,0.6818079,133.69322274851302,0.0,0.0
169255,1812110,-0.017103672,10,0.0,273240,3174240,0.71024173,0.69313806,27234,38150.07949376106,0.69313806,122.51651837614577,0.0,0.0
169263,1812190,-0.017385662,10,0.0,273248,3174320,0.69900155,0.6816159,27235,38151.483338832855,0.6816159,28.161352721227516,0.0,0.0
169271,1812270,-0.017950594,10,0.0,273258,3174420,0.67755973,0.65960914,27236,38152.78349161148,0.65960914,30.02433842435904,0.0,0.0
169275,1812310,-0.01749432,10,0.0,273270,3174540,0.6947697,0.67727536,27237,38153.98374414444,0.67727536,29.550316793917332,0.0,0.0
169283,1812390,-0.01737976,10,0.0,273280,3174640,0.700305,0.6829252,27238,38155.22414135933,0.6829252,35.009452868789175,0.0,0.0
169287,1812430,-0.01332885,10,0.0,273293,3174770,0.72401506,0.7106862,27239,38156.40113401413,0.70957035,23.124465554266056,0.0,0.0
169296,1812520,-0.01796323,10,0.0,273303,3174870,0.677098,0.65913475,27240,38157.769179821014,0.65913475,26.331261429632388,0.0,0.0
169296,1812520,-0.017805219,10,0.0,273314,3174980,0.68294567,0.66514045,27241,38159.12410759926,0.66514045,133.69791052388314,0.0,0.0
169303,1812590,-0.017092884,10,0.0,273325,3175090,0.71068096,0.6935881,27241,38159.12410759926,0.6935881,163.3734920987337,0.0,0.0
169307,1812630,-0.017030954,10,0.0,273331,3175150,0.713203,0.69617206,27242,38160.342628479004,0.69617206,156.31257267225186,0.0,0.0
169315,1812710,-0.017723918,10,0.0,273342,3175260,0.6859974,0.6682735,27243,38161.610723018646,0.6682735,152.61226776890777,0.0,0.0
169319,1812750,-0.01732099,10,0.0,273352,3175360,0.70154816,0.68422717,27244,38162.81461977959,0.68422717,32.99951220279775,0.0,0.0
169327,1812830,-0.017175615,10,0.0,273362,3175460,0.70733976,0.69016415,27245,38164.0903635025,0.69016415,25.569302479262262,0.0,0.0
169335,1812910,-0.010145009,10,0.0,273372,3175560,0.7249906,0.7148456,27246,38165.367926597595,0.7114494,28.784870988751106,0.0,0.0
169339,1812950,-0.017629325,10,0.0,273385,3175690,0.6895841,0.67195475,27247,38166.558866262436,0.67195475,19.292591841306244,0.0,0.0
169347,1813030,-0.014301419,10,0.0,273395,3175790,0.7239923,0.70969087,27248,38167.81375145912,0.7088749,53.74591072469711,0.0,0.0
169351,1813070,-0.017059863,10,0.0,273407,3175910,0.71202266,0.6949628,27249,38169.01130461693,0.6949628,28.824276060747877,0.0,0.0
169351,1813070,-0.017552614,10,0.0,273416,3176000,0.6925213,0.67496866,27249,38169.01130461693,0.67496866,140.99401306301914,0.0,0.0
169360,1813160,-0.019620597,10,0.0,273423,3176070,0.6758245,0.6562039,27250,38170.375811338425,0.6562039,158.24636199344272,0.0,0.0
169367,1813230,-0.008304238,10,0.0,273434,3176180,0.725124,0.71681976,27251,38171.67419862747,0.712041,153.35271126515957,0.0,0.0
169371,1813270,-0.017246008,10,0.0,273443,3176270,0.7045218,0.68727577,27252,38172.86422896385,0.68727577,31.593416029671857,0.0,0.0
169377,1813330,-0.013913989,10,0.0,273453,3176370,0.7253133,0.7113993,27253,38174.147161483765,0.7106258,119.49209568930888,0.0,0.0
169383,1813390,-0.017917752,10,0.0,273466,3176500,0.6787687,0.66085094,27254,38175.334612846375,0.66085094,20.29418140154213,0.0,0.0
169391,1813470,-0.017500818,10,0.0,273476,3176600,0.6945173,0.6770165,27255,38176.57793927193,0.6770165,23.196621082397343,0.0,0.0
169391,1813470,-0.017439067,10,0.0,273486,3176700,0.69691426,0.6794752,27255,38176.57793927193,0.6794752,71.01887942565908,0.0,0.0
169403,1813590,-0.017665565,10,0.0,273499,3176830,0.68820655,0.670541,27257,38179.01938319206,0.670541,24.860453110265368,0.0,0.0
169411,1813670,-0.016915381,10,0.0,273509,3176930,0.71795905,0.70104367,27258,38180.29305076599,0.70104367,36.702862248233025,0.0,0.0
169415,1813710,-0.017821312,10,0.0,273522,3177060,0.68234485,0.66452354,27259,38181.47169613838,0.66452354,25.777456009725153,0.0,0.0
169423,1813790,-0.017318726,10,0.0,273532,3177160,0.7016362,0.68431747,27260,38182.75241947174,0.68431747,27.050549388182077,0.0,0.0
169431,1813870,-0.0177297,10,0.0,273542,3177260,0.6857792,0.6680495,27261,38184.04694342613,0.6680495,35.04798066735075,0.0,0.0
169436,1813920,-0.020125091,10,0.0,273554,3177380,0.6758676,0.6557425,27262,38185.22645044327,0.6557425,29.046225441652066,0.0,0.0
169442,1813980,-0.017591536,10,0.0,273565,3177490,0.6910253,0.6734338,27263,38186.46176671982,0.6734338,30.755080013139988,0.0,0.0
169447,1814030,-0.016964734,10,0.0,273579,3177630,0.71591955,0.6989548,27264,38187.63513612747,0.6989548,21.567716384002996,0.0,0.0
169455,1814110,-0.017383814,10,0.0,273589,3177730,0.699074,0.68169016,27265,38188.9030354023,0.68169016,35.49747879530594,0.0,0.0
169463,1814190,-0.017463088,10,0.0,273599,3177830,0.6959793,0.6785162,27266,38190.23266339302,0.6785162,27.244621298631113,0.0,0.0
169467,1814230,-0.017750323,10,0.0,273612,3177960,0.6850044,0.6672541,27267,38191.51412606239,0.6672541,26.133060848110258,0.0,0.0
169475,1814310,-0.01770854,10,0.0,273623,3178070,0.68657833,0.6688698,27268,38192.790679216385,0.6688698,29.320114839278837,0.0,0.0
169480,1814360,-0.017181933,10,0.0,273634,3178180,0.7070837,0.68990177,27269,38193.9983189106,0.68990177,29.751647784180705,0.0,0.0
169487,1814430,-0.017766356,10,0.0,273645,3178290,0.6844011,0.66663474,27270,38195.26698088646,0.66663474,30.455720780347683,0.0,0.0
169487,1814430,-0.017351449,10,0.0,273655,3178390,0.70034534,0.6829939,27271,38196.505152225494,0.6829939,40.296911178363835,0.0,0.0
169493,1814490,-0.017960489,10,0.0,273669,3178530,0.6771955,0.659235,27271,38196.505152225494,0.659235,20.844182886744875,0.0,0.0
169499,1814550,-0.015800059,10,0.0,273679,3178630,0.72387475,0.7080747,27272,38197.726784944534,0.7079968,30.585999569756037,0.0,0.0
169507,1814630,-0.020270228,10,0.0,273692,3178760,0.67580044,0.6555302,27273,38199.05571603775,0.6555302,64.05453862388936,0.0,0.0
169511,1814670,-0.021776259,10,0.0,273701,3178850,0.6772937,0.65551746,27274,38200.27177929878,0.65551746,160.18453876765378,0.0,0.0
169519,1814750,-0.01876396,10,0.0,273706,3178900,0.6766848,0.65792084,27275,38201.5118701458,0.65792084,125.17134458420998,0.0,0.0
169519,1814750,-0.021975398,10,0.0,273716,3179000,0.675864,0.6538886,27276,38202.88197851181,0.6538886,118.10150248913116,0.0,0.0
169527,1814830,-0.0169276,10,0.0,273727,3179110,0.7174531,0.7005255,27276,38202.88197851181,0.7005255,29.906422641100455,0.0,0.0
169531,1814870,-0.017535985,10,0.0,273738,3179220,0.69315994,0.67562395,27277,38204.088111400604,0.67562395,48.48261791784907,0.0,0.0
169539,1814950,-0.017756164,10,0.0,273750,3179340,0.68478376,0.6670276,27278,38205.36179256439,0.6670276,28.121663979188526,0.0,0.0
169544,1815000,-0.017059982,10,0.0,273761,3179450,0.7120173,0.6949573,27279,38206.546402454376,0.6949573,25.82502321251333,0.0,0.0
169551,1815070,-0.0173648,10,0.0,273770,3179540,0.6998226,0.6824578,27280,38207.790199279785,0.6824578,42.64718771638524,0.0,0.0
169563,1815190,-0.017749012,10,0.0,273784,3179680,0.685052,0.66730297,27282,38210.22418451309,0.66730297,26.53932426438439,0.0,0.0
169571,1815270,-0.017447352,10,0.0,273795,3179790,0.6965936,0.67914623,27283,38211.48985004425,0.67914623,29.414185389909576,0.0,0.0
169575,1815310,-0.010618627,10,0.0,273808,3179920,0.72524965,0.714631,27284,38212.67918133736,0.7115557,26.55484977084332,0.0,0.0
169584,1815400,-0.02234584,10,0.0,273818,3180020,0.67660415,0.6542583,27285,38213.94798564911,0.6542583,23.812790754448535,0.0,0.0
169591,1815470,-0.009597719,10,0.0,273829,3180130,0.72555566,0.71595794,27286,38215.22942519188,0.7121148,24.139656843447774,0.0,0.0
169596,1815520,-0.017759264,10,0.0,273841,3180250,0.68466854,0.6669093,27287,38216.41178941727,0.6669093,26.21023912453898,0.0,0.0
169603,1815590,-0.017459273,10,0.0,273851,3180350,0.69612885,0.6786696,27288,38217.65395331383,0.6786696,34.54584240363652,0.0,0.0
169607,1815630,-0.017696857,10,0.0,273864,3180480,0.68701905,0.6693222,27289,38218.856801986694,0.6693222,20.924189483388574,0.0,0.0
169615,1815710,-0.017738223,10,0.0,273875,3180590,0.68546015,0.6677219,27290,38220.248871564865,0.6677219,22.36882202075979,0.0,0.0
169617,1815730,-0.018301368,10,0.0,273885,3180690,0.67760587,0.6593045,27291,38221.61670899391,0.6593045,86.03224026566734,0.0,0.0
169623,1815790,-0.018873334,10,0.0,273898,3180820,0.677532,0.6586587,27292,38222.81299161911,0.6586587,27.00669194577676,0.0,0.0
169627,1815830,-0.017144442,10,0.0,273908,3180920,0.70859545,0.691451,27292,38222.81299161911,0.691451,33.98200720748749,0.0,0.0
169635,1815910,-0.015432239,10,0.0,273921,3181050,0.72387314,0.7084409,27293,38224.10167145729,0.7082791,28.572078641773384,0.0,0.0
169639,1815950,-0.0141890645,10,0.0,273931,3181150,0.72483194,0.7106429,27294,38225.301245212555,0.70980394,70.19943630289681,0.0,0.0
169647,1816030,-0.017684639,10,0.0,273941,3181250,0.68748075,0.6697961,27295,38226.57032752037,0.6697961,160.49530296362906,0.0,0.0
169655,1816110,-0.017855644,10,0.0,273951,3181350,0.6810674,0.66321176,27296,38227.82483506203,0.66321176,173.63835829669557,0.0,0.0
169660,1816160,-0.017110646,10,0.0,273958,3181420,0.709961,0.69285035,27297,38229.01338887215,0.69285035,171.84840414635147,0.0,0.0
169667,1816230,-0.016976118,10,0.0,273969,3181530,0.71545094,0.6984748,27298,38230.2754843235,0.6984748,177.38275781861242,0.0,0.0
169671,1816270,-0.017489254,10,0.0,273979,3181630,0.69496596,0.6774767,27299,38231.46877574921,0.6774767,41.42641122560548,0.0,0.0
169671,1816270,-0.017008364,10,0.0,273988,3181720,0.7141271,0.69711876,27300,38232.723360061646,0.69711876,38.005344284071626,0.0,0.0
169680,1816360,-0.017454028,10,0.0,273999,3181830,0.69633234,0.6788783,27300,38232.723360061646,0.6788783,158.70142154989423,0.0,0.0
169687,1816430,-0.018241465,10,0.0,274009,3181930,0.6768351,0.65859365,27301,38233.99591302872,0.65859365,168.42294626436552,0.0,0.0
169691,1816470,-0.01777494,10,0.0,274014,3181980,0.68407977,0.6663048,27302,38235.27623009682,0.6663048,67.88657257542405,0.0,0.0
169699,1816550,-0.017781258,10,0.0,274025,3182090,0.6838423,0.66606104,27303,38236.57967925072,0.66606104,138.06908220670675,0.0,0.0
169703,1816590,-0.017409086,10,0.0,274036,3182200,0.698087,0.6806779,27304,38237.7780919075,0.6806779,29.215833917863065,0.0,0.0
169703,1816590,-0.01764822,10,0.0,274047,3182310,0.68886364,0.6712154,27305,38239.04801440239,0.6712154,28.910184345932088,0.0,0.0
169711,1816670,-0.017707944,10,0.0,274057,3182410,0.68660134,0.6688934,27305,38239.04801440239,0.6688934,28.601576996015574,0.0,0.0
169719,1816750,-0.017874956,10,0.0,274070,3182540,0.68035144,0.6624765,27306,38240.29794883728,0.6624765,19.528536881303594,0.0,0.0
169731,1816870,-0.017127573,10,0.0,274081,3182650,0.7092736,0.692146,27308,38242.83762097359,0.692146,23.714049867134054,0.0,0.0
169735,1816910,-0.017930925,10,0.0,274094,3182780,0.6782832,0.6603523,27309,38244.147968530655,0.6603523,20.24823287352482,0.0,0.0
169744,1817000,-0.01742065,10,0.0,274103,3182870,0.69763285,0.6802122,27310,38245.441497802734,0.6802122,22.040008596766963,0.0,0.0
169744,1817000,-0.017955244,10,0.0,274113,3182970,0.6773894,0.65943414,27311,38246.8831486702,0.65943414,36.26769045858788,0.0,0.0
169750,1817060,-0.017596722,10,0.0,274127,3183110,0.690828,0.6732313,27311,38246.8831486702,0.6732313,25.945041818965723,0.0,0.0
169755,1817110,-0.017977595,10,0.0,274136,3183200,0.6765698,0.6585922,27312,38248.140676259995,0.6585922,43.4126897873719,0.0,0.0
169763,1817190,-0.014726639,10,0.0,274149,3183330,0.72468466,0.709958,27313,38249.40292954445,0.7095266,49.14194125889857,0.0,0.0
169767,1817230,-0.013763666,10,0.0,274158,3183420,0.7251765,0.71141285,27314,38250.727224588394,0.7105711,169.39359549608855,0.0,0.0
169775,1817310,-0.017439008,10,0.0,274164,3183480,0.69691557,0.67947656,27315,38251.988377571106,0.67947656,177.44654566992426,0.0,0.0
169783,1817390,-0.017858803,10,0.0,274175,3183590,0.6809492,0.6630904,27316,38253.26126432419,0.6630904,167.46335756864343,0.0,0.0
169787,1817430,-0.017600834,10,0.0,274184,3183680,0.6906703,0.6730695,27317,38254.47557640076,0.6730695,33.358709777990576,0.0,0.0
169793,1817490,-0.017576933,10,0.0,274194,3183780,0.69158703,0.6740101,27318,38255.737305402756,0.6740101,138.3555552623419,0.0,0.0
169799,1817550,-0.01594913,10,0.0,274205,3183890,0.7255403,0.70959115,27319,38256.933451890945,0.70953757,20.284337361050994,0.0,0.0
169807,1817630,-0.017828703,10,0.0,274215,3183990,0.68206954,0.66424084,27320,38258.21062731743,0.66424084,24.502029712253456,0.0,0.0
169807,1817630,-0.017776012,10,0.0,274224,3184080,0.6840373,0.6662613,27321,38259.5961022377,0.6662613,108.76187957193348,0.0,0.0
169815,1817710,-0.017103791,10,0.0,274233,3184170,0.71023816,0.69313437,27321,38259.5961022377,0.69313437,142.16533911805578,0.0,0.0
169819,1817750,-0.01754427,10,0.0,274239,3184230,0.69284314,0.67529887,27322,38261.00654554367,0.67529887,27.47777664951341,0.0,0.0
169827,1817830,-0.017768145,10,0.0,274249,3184330,0.68433493,0.6665668,27323,38262.43501329422,0.6665668,23.979016165510682,0.0,0.0
169831,1817870,-0.01771897,10,0.0,274261,3184450,0.6861821,0.6684631,27324,38263.847227573395,0.6684631,39.47673121720511,0.0,0.0
169831,1817870,-0.017586827,10,0.0,274269,3184530,0.6912062,0.6736194,27324,38263.847227573395,0.6736194,159.52473138727774,0.0,0.0
169839,1817950,-0.017611444,10,0.0,274274,3184580,0.6902669,0.67265546,27325,38265.2097260952,0.67265546,123.36551075031619,0.0,0.0
169847,1818030,-0.017727613,10,0.0,274284,3184680,0.68585885,0.66813123,27326,38266.58680701256,0.66813123,122.69356329639727,0.0,0.0
169851,1818070,-0.01723212,10,0.0,274295,3184790,0.7050778,0.6878457,27327,38268.005424022675,0.6878457,21.876872491174776,0.0,0.0
169851,1818070,-0.017377257,10,0.0,274301,3184850,0.6993344,0.6819571,27327,38268.005424022675,0.6819571,117.31203186270396,0.0,0.0
169857,1818130,-0.017068207,10,0.0,274308,3184920,0.71168184,0.69461364,27328,38269.694081544876,0.69461364,99.0970863693497,0.0,0.0
169860,1818160,-0.016931295,10,0.0,274318,3185020,0.7173018,0.7003705,27329,38271.61270546913,0.7003705,85.42005331747522,0.0,0.0
169863,1818190,-0.01734072,10,0.0,274320,3185040,0.7007693,0.6834286,27329,38271.61270546913,0.6834286,17.933810478931438,0.0,0.0
