actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
265,39750,-0.306068,150,0.0,928,139200,1.0270854,0.7210174,0.7210174,686.3344151416806,0.0,0.0
267,40050,-0.28267974,150,0.0,931,139650,1.0686365,0.7859568,0.7859568,332.42098110711254,0.0,0.0
267,40050,-0.26667774,150,0.0,935,140250,0.9841082,0.7174305,0.7174305,843.673111427583,0.0,0.0
269,40350,-0.29238647,150,0.0,938,140700,0.9703969,0.6780104,0.6780104,535.6322445800006,0.0,0.0
269,40350,-0.2636189,150,0.0,942,141300,0.9944546,0.73083574,0.73083574,676.4286382417356,0.0,0.0
269,40350,-0.25148487,150,0.0,947,142050,0.92194664,0.6704618,0.6704618,720.3943503924611,0.0,0.0
270,40500,-0.24952263,150,0.0,951,142650,0.9287836,0.67926097,0.67926097,335.30361671035087,0.0,0.0
271,40650,-0.25235808,150,0.0,954,143100,0.8996672,0.6473091,0.6473091,703.5486879449279,0.0,0.0
272,40800,-0.24369568,150,0.0,958,143700,0.90404385,0.6603482,0.6603482,288.5419848378531,0.0,0.0
273,40950,-0.24896944,150,0.0,963,144450,0.9467222,0.6977528,0.6977528,303.82733851861224,0.0,0.0
273,40950,-0.28684157,150,0.0,968,145200,1.0039508,0.71710926,0.71710926,708.3353692793202,0.0,0.0
273,40950,-0.3054933,150,0.0,973,145950,1.0086838,0.7031905,0.7031905,695.5389677008526,0.0,0.0
275,41250,-0.24504429,150,0.0,976,146400,0.96746635,0.72242206,0.72242206,304.99637143160476,0.0,0.0
276,41400,-0.2898035,150,0.0,981,147150,0.9826143,0.6928108,0.6928108,348.19252970573746,0.0,0.0
277,41550,-0.24460572,150,0.0,985,147750,0.8827243,0.63811857,0.63811857,277.384180327652,0.0,0.0
277,41550,-0.29415405,150,0.0,990,148500,0.9782445,0.68409044,0.68409044,782.3257676271669,0.0,0.0
277,41550,-0.27160084,150,0.0,995,149250,0.99279624,0.7211954,0.7211954,744.2894036060699,0.0,0.0
279,41850,-0.24848217,150,0.0,999,149850,0.9821637,0.73368156,0.73368156,369.144329019823,0.0,0.0
279,41850,-0.27163303,150,0.0,1003,150450,0.9884624,0.71682936,0.71682936,676.7145742847739,0.0,0.0
281,42150,-0.27658665,150,0.0,1006,150900,0.9479426,0.67135596,0.67135596,282.6082523175027,0.0,0.0
281,42150,-0.29448122,150,0.0,1011,151650,1.0213733,0.72689205,0.72689205,671.580057514085,0.0,0.0
281,42150,-0.2439676,150,0.0,1016,152400,0.93386865,0.68990105,0.68990105,720.0678469689184,0.0,0.0
282,42300,-0.27100492,150,0.0,1020,153000,0.9463759,0.675371,0.675371,432.15328068557034,0.0,0.0
283,42450,-0.30283237,150,0.0,1023,153450,1.0277494,0.72491705,0.72491705,657.6824411202057,0.0,0.0
284,42600,-0.2530607,150,0.0,1027,154050,0.90314996,0.65008926,0.65008926,672.7613939298673,0.0,0.0
285,42750,-0.30355132,150,0.0,1031,154650,1.0456957,0.74214435,0.74214435,560.328317373461,0.0,0.0
285,42750,-0.28543484,150,0.0,1036,155400,1.0494452,0.7640103,0.7640103,776.8898504123108,0.0,0.0
285,42750,-0.29708362,150,0.0,1041,156150,0.9791813,0.6820977,0.6820977,736.3000881249056,0.0,0.0
287,43050,-0.27346998,150,0.0,1044,156600,1.0107108,0.73724085,0.73724085,576.4943692558621,0.0,0.0
288,43200,-0.2630362,150,0.0,1047,157050,0.95913756,0.69610137,0.69610137,275.8327761690038,0.0,0.0
289,43350,-0.2906363,150,0.0,1052,157800,0.9581053,0.667469,0.667469,312.2017835547931,0.0,0.0
289,43350,-0.25506783,150,0.0,1057,158550,0.99312305,0.7380552,0.7380552,677.9936893287584,0.0,0.0
289,43350,-0.23342443,150,0.0,1062,159300,0.95366216,0.72023773,0.72023773,717.1295013968821,0.0,0.0
290,43500,-0.27920127,150,0.0,1066,159900,0.94459903,0.66539776,0.66539776,810.2242346505122,0.0,0.0
291,43650,-0.29039848,150,0.0,1069,160350,1.0382178,0.7478193,0.7478193,712.9952697082269,0.0,0.0
292,43800,-0.2794901,150,0.0,1073,160950,0.97218776,0.69269764,0.69269764,708.4534178626324,0.0,0.0
293,43950,-0.2768011,150,0.0,1077,161550,0.98568827,0.70888716,0.70888716,543.4904224422556,0.0,0.0
293,43950,-0.27410483,150,0.0,1082,162300,0.9524744,0.6783696,0.6783696,726.2805379927665,0.0,0.0
293,43950,-0.22401619,150,0.0,1087,163050,0.88739896,0.66338277,0.66338277,579.9239728780063,0.0,0.0
295,44250,-0.30040687,150,0.0,1090,163500,1.072412,0.77200514,0.77200514,285.6714222145536,0.0,0.0
296,44400,-0.30414498,150,0.0,1093,163950,1.0192945,0.7151495,0.7151495,531.6118391033809,0.0,0.0
297,44550,-0.29408944,150,0.0,1097,164550,1.0553026,0.7612132,0.7612132,419.3057264306746,0.0,0.0
297,44550,-0.29130983,150,0.0,1102,165300,1.0522559,0.76094604,0.76094604,739.8083528433698,0.0,0.0
297,44550,-0.25272125,150,0.0,1107,166050,0.9480383,0.69531703,0.69531703,715.2128885867527,0.0,0.0
298,44700,-0.29634845,150,0.0,1110,166500,1.0712658,0.77491736,0.77491736,356.2854539492946,0.0,0.0
299,44850,-0.2824366,150,0.0,1114,167100,1.0807027,0.79826605,0.79826605,679.3267907023952,0.0,0.0
300,45000,-0.2951036,150,0.0,1117,167550,1.0749934,0.77988976,0.77988976,378.63773717307924,0.0,0.0
301,45150,-0.3055548,150,0.0,1120,168000,1.0780264,0.7724716,0.7724716,697.8410754691868,0.0,0.0
301,45150,-0.30826324,150,0.0,1125,168750,1.01266,0.7043968,0.7043968,723.3695470960962,0.0,0.0
302,45300,-0.23906398,150,0.0,1131,169650,0.95339453,0.71433055,0.71433055,293.2535594794066,0.0,0.0
303,45450,-0.29160923,150,0.0,1134,170100,1.0097967,0.7181875,0.7181875,619.489615365301,0.0,0.0
304,45600,-0.2828462,150,0.0,1138,170700,0.9694439,0.6865977,0.6865977,312.4253443952989,0.0,0.0
305,45750,-0.29763252,150,0.0,1142,171300,1.0955551,0.79792255,0.79792255,372.3841333596132,0.0,0.0
305,45750,-0.27726912,150,0.0,1146,171900,0.950648,0.6733789,0.6733789,678.887701919653,0.0,0.0
305,45750,-0.28444463,150,0.0,1152,172800,1.0056111,0.72116643,0.72116643,688.1142377152457,0.0,0.0
307,46050,-0.272919,150,0.0,1155,173250,0.98887116,0.71595216,0.71595216,291.83261868669535,0.0,0.0
307,46050,-0.28487873,150,0.0,1160,174000,0.9746051,0.68972635,0.68972635,811.6698597000484,0.0,0.0
309,46350,-0.28728354,150,0.0,1163,174450,0.9586783,0.67139477,0.67139477,386.91056685577234,0.0,0.0
309,46350,-0.29056442,150,0.0,1168,175200,0.9817232,0.6911588,0.6911588,707.079157680373,0.0,0.0
309,46350,-0.2812279,150,0.0,1173,175950,0.9943385,0.7131106,0.7131106,692.7138740829721,0.0,0.0
310,46500,-0.28583217,150,0.0,1177,176550,0.9525376,0.6667054,0.6667054,382.64262759303546,0.0,0.0
311,46650,-0.26194274,150,0.0,1181,177150,0.98982006,0.7278773,0.7278773,811.913918326683,0.0,0.0
313,46950,-0.29114544,150,0.0,1184,177600,0.98699296,0.6958475,0.6958475,558.0124100202577,0.0,0.0
313,46950,-0.26772076,150,0.0,1188,178200,0.96120375,0.693483,0.693483,754.9134210302124,0.0,0.0
313,46950,-0.30112618,150,0.0,1193,178950,1.0003228,0.69919664,0.69919664,807.2075031113278,0.0,0.0
314,47100,-0.23901933,150,0.0,1198,179700,0.932498,0.69347864,0.69347864,281.050626990966,0.0,0.0
315,47250,-0.2661751,150,0.0,1202,180300,0.9627005,0.6965254,0.6965254,672.3846389788104,0.0,0.0
317,47550,-0.25703096,150,0.0,1206,180900,0.9649359,0.70790493,0.70790493,379.6632098556829,0.0,0.0
317,47550,-0.30473787,150,0.0,1210,181500,1.0162119,0.711474,0.711474,753.218816295452,0.0,0.0
317,47550,-0.2806847,150,0.0,1215,182250,0.937053,0.6563683,0.6563683,796.4785817100451,0.0,0.0
317,47550,-0.2432509,150,0.0,1220,183000,0.8906511,0.6474002,0.6474002,743.6375198277146,0.0,0.0
319,47850,-0.26999265,150,0.0,1223,183450,0.9890969,0.71910423,0.71910423,345.797824890912,0.0,0.0
319,47850,-0.2887761,150,0.0,1227,184050,1.0552676,0.7664915,0.7664915,922.6929947291078,0.0,0.0
321,48150,-0.29654545,150,0.0,1230,184500,1.0489817,0.7524362,0.7524362,508.2850681986555,0.0,0.0
321,48150,-0.29805523,150,0.0,1234,185100,0.9828445,0.68478924,0.68478924,955.3164189846835,0.0,0.0
321,48150,-0.25694424,150,0.0,1239,185850,0.9551703,0.69822603,0.69822603,775.4085975254292,0.0,0.0
322,48300,-0.27854592,150,0.0,1244,186600,1.0000206,0.7214747,0.7214747,271.0941741598887,0.0,0.0
323,48450,-0.25816542,150,0.0,1247,187050,0.9847228,0.7265574,0.7265574,679.6540939952575,0.0,0.0
324,48600,-0.26877207,150,0.0,1251,187650,0.95774794,0.6889759,0.6889759,340.724421525334,0.0,0.0
325,48750,-0.2603175,150,0.0,1254,188100,0.91920984,0.65889233,0.65889233,690.8662050244767,0.0,0.0
325,48750,-0.2704321,150,0.0,1259,188850,0.9939461,0.72351396,0.72351396,661.6261510051446,0.0,0.0
325,48750,-0.29411912,150,0.0,1264,189600,0.9756991,0.68158,0.68158,688.7568134470267,0.0,0.0
327,49050,-0.2863676,150,0.0,1267,190050,0.97993094,0.69356334,0.69356334,268.3234899741036,0.0,0.0
327,49050,-0.26292592,150,0.0,1271,190650,0.97476983,0.7118439,0.7118439,670.0351660429362,0.0,0.0
329,49350,-0.25986022,150,0.0,1274,191100,0.9740231,0.7141629,0.7141629,235.99116419495937,0.0,0.0
329,49350,-0.2755587,150,0.0,1279,191850,1.0181795,0.7426208,0.7426208,800.3694332176947,0.0,0.0
329,49350,-0.29731524,150,0.0,1284,192600,1.0226327,0.7253175,0.7253175,694.5392483932147,0.0,0.0
330,49500,-0.29752892,150,0.0,1289,193350,1.0726944,0.7751655,0.7751655,291.3157525528218,0.0,0.0
331,49650,-0.28536892,150,0.0,1292,193800,1.01262,0.72725105,0.72725105,513.3933649675837,0.0,0.0
333,49950,-0.29347336,150,0.0,1296,194400,1.0804188,0.78694546,0.78694546,228.42205240364925,0.0,0.0
333,49950,-0.24896556,150,0.0,1300,195000,0.95226055,0.703295,0.703295,694.8652615744498,0.0,0.0
333,49950,-0.26885182,150,0.0,1305,195750,0.97552127,0.70666945,0.70666945,704.6589691063431,0.0,0.0
333,49950,-0.2554297,150,0.0,1310,196500,0.93638575,0.68095607,0.68095607,710.2256730624865,0.0,0.0
335,50250,-0.2373206,150,0.0,1314,197100,0.9608562,0.7235356,0.7235356,476.5601080457907,0.0,0.0
336,50400,-0.25545323,150,0.0,1317,197550,0.9563215,0.70086825,0.70086825,306.37392733070305,0.0,0.0
337,50550,-0.262313,150,0.0,1320,198000,0.9781418,0.7158288,0.7158288,659.3186591157743,0.0,0.0
337,50550,-0.29414487,150,0.0,1326,198900,0.96203375,0.6678889,0.6678889,666.2567682481925,0.0,0.0
337,50550,-0.27188993,150,0.0,1331,199650,1.0105163,0.73862636,0.73862636,692.9534462876094,0.0,0.0
338,50700,-0.23046476,150,0.0,1334,200100,0.9159715,0.68550676,0.68550676,240.9020594082456,0.0,0.0
339,50850,-0.24510026,150,0.0,1338,200700,0.9717157,0.7266154,0.7266154,722.1208222237781,0.0,0.0
341,51150,-0.26929295,150,0.0,1341,201150,0.9656503,0.69635737,0.69635737,309.55354405984167,0.0,0.0
341,51150,-0.2752996,150,0.0,1346,201900,1.0050164,0.72971684,0.72971684,750.0266442227338,0.0,0.0
341,51150,-0.22954845,150,0.0,1351,202650,0.8815139,0.65196544,0.65196544,715.3836707404156,0.0,0.0
342,51300,-0.2836988,150,0.0,1356,203400,1.0444145,0.7607157,0.7607157,294.78298638361554,0.0,0.0
343,51450,-0.26726812,150,0.0,1360,204000,0.945372,0.67810386,0.67810386,339.9787305786839,0.0,0.0
345,51750,-0.30281508,150,0.0,1363,204450,1.061873,0.7590579,0.7590579,385.3554709344453,0.0,0.0
345,51750,-0.2748961,150,0.0,1368,205200,0.9504668,0.6755707,0.6755707,666.6761329017013,0.0,0.0
345,51750,-0.27979153,150,0.0,1373,205950,0.9891357,0.70934415,0.70934415,750.6691818406349,0.0,0.0
345,51750,-0.26872903,150,0.0,1378,206700,0.9300908,0.66136175,0.66136175,657.5071718580991,0.0,0.0
347,52050,-0.2813611,150,0.0,1381,207150,0.96935314,0.68799204,0.68799204,304.221069662591,0.0,0.0
349,52350,-0.30108666,150,0.0,1384,207600,1.0280769,0.7269902,0.7269902,281.0802599993835,0.0,0.0
349,52350,-0.28160077,150,0.0,1388,208200,1.0376447,0.756044,0.756044,743.2702940259151,0.0,0.0
349,52350,-0.23800582,150,0.0,1393,208950,0.960507,0.72250116,0.72250116,768.6014080842065,0.0,0.0
349,52350,-0.274377,150,0.0,1398,209700,0.9514953,0.6771183,0.6771183,751.5695088692154,0.0,0.0
350,52500,-0.21713418,150,0.0,1401,210150,0.9294549,0.71232074,0.71232074,443.91372145039406,0.0,0.0
352,52800,-0.2419194,150,0.0,1404,210600,0.91186076,0.66994137,0.66994137,263.2107713219369,0.0,0.0
353,52950,-0.25201964,150,0.0,1406,210900,0.8970732,0.64505357,0.64505357,253.288302197623,0.0,0.0
353,52950,-0.24326265,150,0.0,1411,211650,0.94466364,0.701401,0.701401,732.6551145891559,0.0,0.0
353,52950,-0.28616714,150,0.0,1416,212400,1.0286065,0.7424394,0.7424394,671.5542509473235,0.0,0.0
354,53100,-0.26681405,150,0.0,1421,213150,0.98677564,0.7199616,0.7199616,734.2412165276911,0.0,0.0
354,53100,-0.22494411,150,0.0,1425,213750,0.92062944,0.6956853,0.6956853,753.7710983102182,0.0,0.0
357,53550,-0.28000188,150,0.0,1428,214200,1.0220609,0.742059,0.742059,281.2539144032605,0.0,0.0
357,53550,-0.30804062,150,0.0,1432,214800,0.9827732,0.67473257,0.67473257,646.7773986650068,0.0,0.0
357,53550,-0.29914916,150,0.0,1437,215550,0.99777883,0.6986297,0.6986297,710.980926615271,0.0,0.0
357,53550,-0.29658622,150,0.0,1442,216300,0.9768895,0.6803033,0.6803033,747.9152970937911,0.0,0.0
358,53700,-0.26688278,150,0.0,1446,216900,0.9988868,0.73200405,0.73200405,265.58151001124554,0.0,0.0
360,54000,-0.2968737,150,0.0,1449,217350,1.0501424,0.7532687,0.7532687,357.39375393027944,0.0,0.0
361,54150,-0.28188586,150,0.0,1452,217800,0.9940821,0.71219623,0.71219623,329.26734298262875,0.0,0.0
361,54150,-0.2389558,150,0.0,1457,218550,0.9337038,0.694748,0.694748,793.2049790145605,0.0,0.0
361,54150,-0.27696067,150,0.0,1463,219450,0.9442461,0.66728544,0.66728544,807.6230184760382,0.0,0.0
362,54300,-0.26281875,150,0.0,1467,220050,0.9492026,0.68638384,0.68638384,364.80964127042665,0.0,0.0
363,54450,-0.2361188,150,0.0,1471,220650,0.9057707,0.6696519,0.6696519,456.33976896708293,0.0,0.0
365,54750,-0.26958162,150,0.0,1473,220950,0.91866684,0.6490852,0.6490852,285.1948758397476,0.0,0.0
365,54750,-0.2575549,150,0.0,1477,221550,0.9610467,0.7034918,0.7034918,674.2119493289982,0.0,0.0
365,54750,-0.2856683,150,0.0,1482,222300,1.0030402,0.7173719,0.7173719,682.5281762489599,0.0,0.0
365,54750,-0.2709849,150,0.0,1487,223050,0.97815657,0.7071717,0.7071717,727.218253693044,0.0,0.0
366,54900,-0.24385262,150,0.0,1491,223650,0.99200505,0.74815243,0.74815243,302.06359151633,0.0,0.0
368,55200,-0.29125094,150,0.0,1494,224100,0.970826,0.6795751,0.6795751,475.4497968659315,0.0,0.0
369,55350,-0.28613538,150,0.0,1497,224550,0.98760855,0.7014732,0.7014732,690.0425446038329,0.0,0.0
369,55350,-0.30919653,150,0.0,1502,225300,1.0587091,0.7495126,0.7495126,673.7996504335309,0.0,0.0
369,55350,-0.28855836,150,0.0,1507,226050,1.0320827,0.7435243,0.7435243,672.2754302261593,0.0,0.0
370,55500,-0.25665468,150,0.0,1512,226800,0.91820234,0.66154766,0.66154766,578.4108690335879,0.0,0.0
371,55650,-0.25550848,150,0.0,1515,227250,0.91357726,0.6580688,0.6580688,293.13250250199883,0.0,0.0
373,55950,-0.27531916,150,0.0,1519,227850,1.013968,0.73864883,0.73864883,258.8477891121477,0.0,0.0
373,55950,-0.24682951,150,0.0,1523,228450,0.941856,0.6950265,0.6950265,678.5969991166259,0.0,0.0
373,55950,-0.2820965,150,0.0,1528,229200,1.0009105,0.718814,0.718814,660.5307170191656,0.0,0.0
373,55950,-0.22457427,150,0.0,1533,229950,0.9157138,0.6911395,0.6911395,707.9655258944014,0.0,0.0
374,56100,-0.28333557,150,0.0,1536,230400,1.0622796,0.778944,0.778944,700.711352572263,0.0,0.0
376,56400,-0.29373825,150,0.0,1539,230850,1.0198747,0.72613645,0.72613645,347.86120398471536,0.0,0.0
377,56550,-0.26370627,150,0.0,1542,231300,0.94562584,0.6819196,0.6819196,704.9353099821062,0.0,0.0
377,56550,-0.009085715,150,0.0,1547,232050,0.6830733,0.67398757,0.6564136,731.8854893366046,0.0,0.0
377,56550,-0.26388246,150,0.0,1552,232800,1.0183284,0.75444597,0.75444597,676.5937677443777,0.0,0.0
378,56700,-0.30483484,150,0.0,1556,233400,0.9984003,0.6935654,0.6935654,349.474465383372,0.0,0.0
379,56850,-0.12354052,150,0.0,1560,234000,0.83791345,0.71437293,0.71437293,276.85771882430026,0.0,0.0
381,57150,-0.2793724,150,0.0,1563,234450,0.9538318,0.6744594,0.6744594,414.9963028362951,0.0,0.0
381,57150,-0.29508573,150,0.0,1567,235050,1.0510669,0.75598115,0.75598115,748.2826783509715,0.0,0.0
381,57150,-0.2887566,150,0.0,1572,235800,0.98346454,0.69470793,0.69470793,687.5502429364824,0.0,0.0
381,57150,-0.2797346,150,0.0,1577,236550,0.9546053,0.67487067,0.67487067,691.3323253278948,0.0,0.0
382,57300,-0.26556396,150,0.0,1581,237150,0.92622834,0.6606644,0.6606644,751.696122193441,0.0,0.0
385,57750,-0.28794378,150,0.0,1585,237750,1.015967,0.72802323,0.72802323,219.01036490379175,0.0,0.0
385,57750,-0.25227976,150,0.0,1589,238350,1.0063164,0.75403666,0.75403666,690.9982339141208,0.0,0.0
385,57750,-0.24405247,150,0.0,1594,239100,0.975711,0.7316585,0.7316585,764.4037936757491,0.0,0.0
385,57750,-0.2806384,150,0.0,1599,239850,0.9353665,0.6547281,0.6547281,724.8313054658527,0.0,0.0
386,57900,-0.26163918,150,0.0,1603,240450,0.97439134,0.71275216,0.71275216,718.8354133603891,0.0,0.0
388,58200,-0.30152756,150,0.0,1607,241050,0.9809692,0.67944163,0.67944163,368.1771897669258,0.0,0.0
389,58350,-0.28289783,150,0.0,1610,241500,1.0349592,0.75206137,0.75206137,710.4550489919858,0.0,0.0
389,58350,-0.2713713,150,0.0,1616,242400,0.9560073,0.684636,0.684636,698.0478046539804,0.0,0.0
389,58350,-0.25840122,150,0.0,1621,243150,0.9935438,0.7351426,0.7351426,739.953660688033,0.0,0.0
390,58500,-0.288967,150,0.0,1626,243900,1.074388,0.785421,0.785421,322.02362154346184,0.0,0.0
392,58800,-0.28903693,150,0.0,1629,244350,0.9910183,0.70198137,0.70198137,801.6196869947238,0.0,0.0
393,58950,-0.27749342,150,0.0,1631,244650,1.0158643,0.73837084,0.73837084,281.8163045635165,0.0,0.0
393,58950,-0.26387542,150,0.0,1636,245400,0.9479864,0.684111,0.684111,712.2446022315606,0.0,0.0
393,58950,-0.26582992,150,0.0,1641,246150,0.91765577,0.65182585,0.65182585,683.3970769539927,0.0,0.0
393,58950,-0.2765574,150,0.0,1646,246900,0.9351794,0.658622,0.658622,730.2747820999886,0.0,0.0
395,59250,-0.23592943,150,0.0,1650,247500,0.87537456,0.6394451,0.6394451,273.3625721592731,0.0,0.0
397,59550,-0.22077972,150,0.0,1653,247950,0.9561372,0.73535746,0.73535746,293.79530241771664,0.0,0.0
397,59550,-0.23212874,150,0.0,1658,248700,0.9074544,0.67532563,0.67532563,689.932064546905,0.0,0.0
397,59550,-0.2619804,150,0.0,1663,249450,0.97241217,0.71043175,0.71043175,670.9898702910931,0.0,0.0
397,59550,-0.30228257,150,0.0,1668,250200,1.0170169,0.7147343,0.7147343,679.0877504298635,0.0,0.0
399,59850,-0.28078192,150,0.0,1672,250800,1.0156412,0.7348593,0.7348593,637.1733469988384,0.0,0.0
401,60150,-0.24936002,150,0.0,1674,251100,0.933722,0.684362,0.684362,279.1721023849713,0.0,0.0
401,60150,-0.27051562,150,0.0,1677,251550,0.98540026,0.71488464,0.71488464,745.7495003804931,0.0,0.0
401,60150,-0.31287497,150,0.0,1682,252300,1.0647881,0.75191313,0.75191313,716.4916660213281,0.0,0.0
401,60150,-0.28385067,150,0.0,1687,253050,1.0052108,0.7213601,0.7213601,702.3274142359743,0.0,0.0
402,60300,-0.30904865,150,0.0,1692,253800,1.0368062,0.7277576,0.7277576,420.77801171217686,0.0,0.0
403,60450,-0.2371633,150,0.0,1696,254400,0.94689333,0.70973,0.70973,400.24021578706294,0.0,0.0
405,60750,-0.27840376,150,0.0,1699,254850,1.0008276,0.7224238,0.7224238,261.6024828604788,0.0,0.0
405,60750,-0.2549644,150,0.0,1704,255600,0.9050478,0.65008336,0.65008336,689.8375035635183,0.0,0.0
405,60750,-0.28043896,150,0.0,1709,256350,0.97667134,0.6962324,0.6962324,724.3472884710368,0.0,0.0
406,60900,-0.26177788,150,0.0,1714,257100,0.9390959,0.67731804,0.67731804,640.7091181646354,0.0,0.0
406,60900,-0.2762515,150,0.0,1718,257700,1.0056324,0.7293809,0.7293809,707.9185260699023,0.0,0.0
409,61350,-0.28623646,150,0.0,1721,258150,1.0443766,0.75814015,0.75814015,345.0466281005877,0.0,0.0
409,61350,-0.24958605,150,0.0,1724,258600,0.96841025,0.7188242,0.7188242,768.864409327381,0.0,0.0
409,61350,-0.26232618,150,0.0,1729,259350,0.99274856,0.7304224,0.7304224,748.2257239697925,0.0,0.0
409,61350,-0.24714321,150,0.0,1734,260100,0.9855344,0.7383912,0.7383912,727.8483926834037,0.0,0.0
410,61500,-0.23348242,150,0.0,1737,260550,0.9332283,0.6997459,0.6997459,322.52398377192935,0.0,0.0
411,61650,-0.24736047,150,0.0,1741,261150,0.9422112,0.69485074,0.69485074,281.4761326345035,0.0,0.0
413,61950,-0.25062913,150,0.0,1745,261750,0.94615185,0.6955227,0.6955227,361.18291317025114,0.0,0.0
413,61950,-0.23379248,150,0.0,1748,262200,0.90839154,0.67459905,0.67459905,733.3930170098478,0.0,0.0
413,61950,-0.28427404,150,0.0,1753,262950,1.0835397,0.7992657,0.7992657,743.6999315576139,0.0,0.0
414,62100,-0.29028583,150,0.0,1758,263700,1.0450572,0.75477135,0.75477135,307.8457545711121,0.0,0.0
415,62250,-0.30649132,150,0.0,1762,264300,1.0439873,0.73749596,0.73749596,307.75735939746346,0.0,0.0
417,62550,-0.24980819,150,0.0,1767,265050,0.93044674,0.68063855,0.68063855,315.1615217225778,0.0,0.0
417,62550,-0.2761457,150,0.0,1770,265500,0.9687769,0.6926312,0.6926312,773.3222544809123,0.0,0.0
417,62550,-0.29246497,150,0.0,1775,266250,0.9484146,0.65594965,0.65594965,758.9760416917992,0.0,0.0
417,62550,-0.2695148,150,0.0,1780,267000,1.0038412,0.73432636,0.73432636,693.7779542146354,0.0,0.0
418,62700,-0.2827531,150,0.0,1784,267600,0.9531904,0.6704373,0.6704373,722.0006610113473,0.0,0.0
419,62850,-0.28654635,150,0.0,1788,268200,0.9962644,0.70971805,0.70971805,726.7318841333042,0.0,0.0
421,63150,-0.24664891,150,0.0,1791,268650,0.90043986,0.65379095,0.65379095,306.34319637264525,0.0,0.0
421,63150,-0.2796111,150,0.0,1796,269400,0.9769016,0.6972905,0.6972905,719.1081921643348,0.0,0.0
421,63150,-0.25656897,150,0.0,1801,270150,0.9150266,0.65845764,0.65845764,686.7292184232242,0.0,0.0
422,63300,-0.25124663,150,0.0,1804,270600,0.9269355,0.67568886,0.67568886,419.5794905789857,0.0,0.0
423,63450,-0.25119376,150,0.0,1808,271200,0.9874709,0.73627716,0.73627716,288.35630941675674,0.0,0.0
424,63600,-0.2847497,150,0.0,1812,271800,0.96082956,0.67607987,0.67607987,400.91456187439303,0.0,0.0
425,63750,-0.2594127,150,0.0,1815,272250,0.9750661,0.7156534,0.7156534,402.49862452818115,0.0,0.0
425,63750,-0.27330995,150,0.0,1821,273150,1.0339845,0.7606746,0.7606746,733.4571411584076,0.0,0.0
426,63900,-0.24371874,150,0.0,1824,273600,0.9562536,0.71253484,0.71253484,253.37276281139214,0.0,0.0
426,63900,-0.2868728,150,0.0,1829,274350,0.9704208,0.683548,0.683548,693.6211544079952,0.0,0.0
428,64200,-0.28970784,150,0.0,1832,274800,1.0148643,0.7251565,0.7251565,396.51075656785605,0.0,0.0
429,64350,-0.29156333,150,0.0,1835,275250,0.9880213,0.696458,0.696458,334.9951066890868,0.0,0.0
429,64350,-0.2602235,150,0.0,1840,276000,0.94140685,0.68118334,0.68118334,703.9879689556087,0.0,0.0
429,64350,-0.2814929,150,0.0,1845,276750,0.9540151,0.6725222,0.6725222,685.6843922471293,0.0,0.0
430,64500,-0.28503603,150,0.0,1848,277200,0.9753507,0.69031465,0.69031465,719.2602822414692,0.0,0.0
431,64650,-0.2865116,150,0.0,1853,277950,1.0182865,0.73177487,0.73177487,412.89834813254316,0.0,0.0
433,64950,-0.2504838,150,0.0,1856,278400,0.90484273,0.6543589,0.6543589,312.6759513411887,0.0,0.0
433,64950,-0.25685066,150,0.0,1861,279150,0.9662477,0.709397,0.709397,671.7141402073611,0.0,0.0
433,64950,-0.2872737,150,0.0,1866,279900,0.9375648,0.6502911,0.6502911,676.4613667593494,0.0,0.0
434,65100,-0.2483095,150,0.0,1869,280350,0.9862223,0.73791283,0.73791283,314.5503096528598,0.0,0.0
434,65100,-0.26987457,150,0.0,1874,281100,0.97031456,0.70044,0.70044,652.3767355530439,0.0,0.0
436,65400,-0.22687495,150,0.0,1876,281400,0.9178785,0.69100356,0.69100356,254.26445061884314,0.0,0.0
437,65550,-0.30231845,150,0.0,1880,282000,1.0912873,0.7889688,0.7889688,331.8248728782495,0.0,0.0
437,65550,-0.29926676,150,0.0,1885,282750,0.98411596,0.6848492,0.6848492,744.5536493028969,0.0,0.0
438,65700,-0.3100382,150,0.0,1890,283500,1.0152295,0.70519125,0.70519125,466.5390222596619,0.0,0.0
438,65700,-0.29050034,150,0.0,1894,284100,0.9973815,0.70688117,0.70688117,756.4046273074621,0.0,0.0
439,65850,-0.2417404,150,0.0,1898,284700,0.89166385,0.64992344,0.64992344,308.0994759603354,0.0,0.0
441,66150,-0.208942,150,0.0,1901,285150,0.9137003,0.7047583,0.7047583,303.4195523837036,0.0,0.0
441,66150,-0.29091913,150,0.0,1906,285900,0.98664236,0.69572324,0.69572324,701.9606836786724,0.0,0.0
441,66150,-0.34235066,150,0.0,1911,286650,1.0494888,0.7071381,0.7071381,648.7869769398778,0.0,0.0
442,66300,-0.30685413,150,0.0,1915,287250,1.0369443,0.73009014,0.73009014,348.6880944753764,0.0,0.0
442,66300,-0.33172083,150,0.0,1920,288000,1.017615,0.68589413,0.68589413,657.3127666776716,0.0,0.0
445,66750,-0.29089725,150,0.0,1923,288450,1.0186006,0.72770333,0.72770333,349.8351317778077,0.0,0.0
