actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
107983,1199390,0.0163728,0.0017510891,-0.0056944503,-0.0065888767,10,0.0,169124,2133080,0.6821232,0.67872334,0.6896235,0.6892304,0.698496,0.6804744,0.6839291,0.68264157,18164,26316.815297842026,0.6583915,0.66938746,0.6721826,0.67300284,11.221254308325626,0.0,0.0
108038,1199940,0.024618626,-0.0011012197,-0.0033270991,-0.0062975856,10,0.0,169228,2134120,0.68011975,0.68518555,0.6863911,0.6890714,0.7047384,0.68408436,0.683064,0.6827738,18173,26327.975561141968,0.67994076,0.67601264,0.67258424,0.67331177,9.561081513823925,0.0,0.0
108089,1200450,-0.021104813,-8.03113e-05,-0.0049978765,-0.0062644836,10,0.0,169319,2135030,0.6836413,0.67460936,0.6861404,0.6888156,0.6625365,0.67452896,0.6811426,0.68255115,18181,26337.860790729523,0.6612478,0.6658416,0.6704004,0.6729769,25.694582536179013,0.0,0.0
108150,1201060,-0.0004386902,-0.0031229495,-0.0051582996,-0.0063116434,10,0.0,169422,2136060,0.70351744,0.6919869,0.6834997,0.68862796,0.70307875,0.6888639,0.6783414,0.68231636,18190,26349.00736927986,0.6831952,0.6778878,0.66837656,0.6726863,10.429290606013739,0.0,0.0
108201,1201570,0.013823628,-0.012758136,-0.005832134,-0.006303313,10,0.0,169514,2136980,0.6907537,0.6890425,0.6862503,0.6885731,0.7045773,0.67628443,0.6804181,0.6822699,18198,26358.82156276703,0.6804571,0.67046225,0.67050505,0.67269826,25.150668207338256,0.0,0.0
108254,1202100,-0.01753509,-0.007333821,-0.006504258,-0.006398092,10,0.0,169617,2138010,0.6799185,0.6901754,0.6882933,0.68880796,0.66238344,0.68284154,0.6817891,0.6824098,18207,26369.83913207054,0.66238344,0.6697401,0.67286223,0.672861,10.948383964416415,0.0,0.0
108306,1202620,0.011553764,1.5360118e-05,-0.00646069,-0.0063160937,10,0.0,169721,2139050,0.68648344,0.68033254,0.68643725,0.6883503,0.6980372,0.680348,0.6799764,0.68203425,18215,26379.630909204483,0.66168857,0.6680526,0.67248744,0.67259324,28.2096509829954,0.0,0.0
108364,1203200,-0.036223292,-0.0045042634,-0.0039347764,-0.005982289,10,0.0,169824,2140080,0.7126544,0.6940634,0.6839703,0.68816453,0.6764311,0.68955916,0.6800354,0.68218225,18224,26390.97256875038,0.66175663,0.6713628,0.6700842,0.67253804,10.217624002124253,0.0,0.0
108421,1203770,-0.049355507,0.0016398013,-0.0033010428,-0.005907496,10,0.0,169923,2141070,0.7130891,0.6794529,0.6851676,0.6878636,0.6637336,0.68109274,0.6818666,0.6819561,18233,26401.980498075485,0.6555654,0.67442864,0.6709097,0.67227894,8.828097160964285,0.0,0.0
108475,1204310,0.00041544437,-0.0048658014,-0.0049040043,-0.005913866,10,0.0,170008,2141920,0.67912686,0.6764713,0.6835972,0.6875117,0.6795423,0.6716055,0.6786932,0.68159777,18241,26411.81877732277,0.66211694,0.6617161,0.669633,0.67195034,26.348298760764862,0.0,0.0
108535,1204910,-0.048047006,-0.009586006,-0.008685959,-0.0059649036,10,0.0,170118,2143020,0.7068556,0.6827668,0.68696654,0.6873921,0.6588086,0.67318076,0.67828065,0.68142724,18250,26422.808905124664,0.6588086,0.670041,0.672949,0.67215014,10.034786653026343,0.0,0.0
108584,1205400,-0.0068396926,0.004064095,-0.0067989863,-0.005836604,10,0.0,170202,2143860,0.7111003,0.6832383,0.6876446,0.6871636,0.7042606,0.6873025,0.68084556,0.68132704,18258,26432.587931394577,0.70140034,0.67448974,0.6740962,0.67213035,25.342032218421124,0.0,0.0
108640,1205960,0.009365141,-0.0017841816,-0.0052178837,-0.005794166,10,0.0,170306,2144900,0.7063126,0.68200517,0.68730617,0.687006,0.71567774,0.68022096,0.68208814,0.6812118,18267,26443.793357133865,0.702729,0.67289174,0.6729722,0.67207307,11.560266544880157,0.0,0.0
108695,1206510,0.00075918436,-0.0050606965,-0.0069186054,-0.0057888487,10,0.0,170409,2145930,0.6993477,0.67880327,0.68861854,0.6869364,0.70010686,0.67374253,0.68170005,0.6811475,18276,26454.78077030182,0.6673177,0.6685046,0.67322075,0.6720127,9.089566263639863,0.0,0.0
108749,1207050,-0.01809299,-0.0057546915,-0.007112227,-0.0056701666,10,0.0,170501,2146850,0.6884098,0.68988883,0.68966323,0.6869634,0.6703168,0.6841341,0.6825509,0.6812932,18284,26464.570103645325,0.6703168,0.6678784,0.67220664,0.6720531,29.90258481053088,0.0,0.0
108805,1207610,0.028428495,-0.0042347014,-0.004234333,-0.005613607,10,0.0,170600,2147840,0.6775314,0.6794359,0.68788004,0.6870248,0.7059599,0.6752012,0.6836456,0.68141127,18293,26475.72227191925,0.66627795,0.6643834,0.67408913,0.6722527,8.66835667392353,0.0,0.0
108859,1208150,-0.0037993789,0.0011337698,-0.0039291447,-0.0055258037,10,0.0,170691,2148750,0.7148965,0.6951044,0.6889043,0.68731105,0.7110971,0.6916527,0.6848193,0.6817314,18301,26485.563109874725,0.6895159,0.6893028,0.67625487,0.6724424,32.17608571075688,0.0,0.0
108910,1208660,0.015424252,-0.008378452,-0.006643332,-0.005562703,10,0.0,170783,2149670,0.6811586,0.6822947,0.69152635,0.68702495,0.69658285,0.6739162,0.68488294,0.6814623,18309,26495.482545375824,0.67415375,0.6653783,0.67658013,0.6724005,22.581672268604436,0.0,0.0
108964,1209200,-0.0044501424,-0.016621208,-0.007935423,-0.005694505,10,0.0,170888,2150720,0.68505657,0.7022974,0.6912674,0.68732995,0.6806064,0.68567616,0.68333197,0.68163544,18318,26506.721878528595,0.6685926,0.6745225,0.6739157,0.6725372,9.562254221255984,0.0,0.0
109019,1209750,-0.016210556,-0.018850064,-0.009113502,-0.0061259875,10,0.0,170978,2151620,0.72400373,0.7025673,0.69352895,0.6878202,0.7077932,0.6837173,0.68441546,0.68169415,18326,26516.587074041367,0.7077932,0.6678636,0.6742006,0.6726312,25.639561041450676,0.0,0.0
109075,1210310,0.017694533,0.007956892,-0.0057571325,-0.0058849193,10,0.0,171080,2152640,0.6862233,0.6758164,0.6893896,0.687614,0.70391786,0.67938995,0.68339247,0.6816857,18335,26527.637781381607,0.6686152,0.6665844,0.6731428,0.67269695,11.008628574953118,0.0,0.0
109126,1210820,-0.058499694,-0.011448652,-0.004757664,-0.0060843835,10,0.0,171172,2153560,0.7246394,0.69156337,0.6874515,0.6881519,0.6661397,0.6801148,0.68269384,0.6820676,18343,26537.55364727974,0.6661397,0.6796216,0.6733372,0.67310774,29.215386212089445,0.0,0.0
109181,1211370,-0.017664969,-0.00010066033,-0.0066391337,-0.0060756053,10,0.0,171275,2154590,0.7239467,0.6709748,0.68786544,0.6880803,0.7062817,0.6708741,0.6812264,0.68200463,18352,26548.653074026108,0.65444165,0.6616464,0.6724843,0.67306715,8.46409417751273,0.0,0.0
109237,1211930,-0.01883763,-0.008892542,-0.007770129,-0.006224148,10,0.0,171365,2155490,0.6759672,0.68246925,0.68822634,0.68817884,0.6571296,0.6735767,0.6804561,0.68195474,18360,26558.582489967346,0.6571296,0.6692003,0.6729218,0.67311156,10.767101674992125,0.0,0.0
109286,1212420,-0.006233275,-0.00152148,-0.006491521,-0.0060798205,10,0.0,171456,2156400,0.70975983,0.6930954,0.68522406,0.6879326,0.70352656,0.6915739,0.67873245,0.68185276,18368,26568.60154557228,0.66777754,0.6815082,0.6713137,0.67290616,30.02672428172676,0.0,0.0
109342,1212980,-0.060592473,-0.015025633,-0.0071460907,-0.006477923,10,0.0,171559,2157430,0.7154002,0.6929904,0.6865686,0.68829304,0.65480775,0.67796487,0.67942244,0.6818152,18377,26579.908609867096,0.65480775,0.6654587,0.6704118,0.6729493,9.137682299235008,0.0,0.0
109397,1213530,0.0,-0.013598179,-0.007884268,-0.00661839,10,0.0,171651,2158350,0.7044281,0.6887344,0.68821126,0.68834734,0.7044281,0.6751362,0.68032694,0.68172896,18385,26589.820413827896,0.7044281,0.6658576,0.67109454,0.6729795,11.213889028510195,0.0,0.0
109453,1214090,-0.017053485,-0.0017011582,-0.0063914927,-0.0066279983,10,0.0,171750,2159340,0.7122832,0.6905833,0.6880677,0.6885616,0.6952297,0.6888822,0.68167627,0.68193364,18394,26600.947599172592,0.68355733,0.6732608,0.6712899,0.67308897,9.066420877974041,0.0,0.0
109505,1214610,-0.0140272975,0.0039226115,-0.004912417,-0.006472542,10,0.0,171851,2160350,0.6780966,0.68682885,0.68885785,0.6887542,0.6640693,0.69075143,0.6839454,0.68228173,18402,26610.983194589615,0.66027176,0.6774558,0.67406607,0.673285,8.599385826106532,0.0,0.0
109552,1215080,-0.023575068,-0.0004110098,-0.0055665947,-0.006382143,10,0.0,171934,2161180,0.68144643,0.6825749,0.68781453,0.68871295,0.65787137,0.6821639,0.6822479,0.6823308,18409,26621.040861845016,0.65787137,0.6705646,0.6735317,0.6731655,25.469342150406394,0.0,0.0
109606,1215620,-0.009339273,-0.010920745,-0.00480222,-0.0063997637,10,0.0,172026,2162100,0.68049943,0.6957387,0.68628865,0.6887731,0.67116016,0.6848179,0.6814864,0.6823733,18418,26631.70972943306,0.67116016,0.67110145,0.6697951,0.6730025,11.559001753842525,0.0,0.0
109661,1216170,-0.017265558,-0.006937027,-0.0034210158,-0.0061933557,10,0.0,172129,2163130,0.70374674,0.6724895,0.6852671,0.68845487,0.6864812,0.6655525,0.6818461,0.6822615,18426,26641.159957885742,0.6627759,0.6652144,0.67047316,0.67287487,14.21638935305542,0.0,0.0
109722,1216780,0.0,-0.003308767,-0.004258236,-0.0060411156,10,0.0,172230,2164140,0.66172075,0.6854959,0.68538004,0.68823063,0.66172075,0.6821871,0.6811218,0.68218946,18436,26652.687303066254,0.66172075,0.6691267,0.67323554,0.67291653,9.572939530749984,0.0,0.0
109782,1217380,-0.00026524067,-0.013055563,-0.006174264,-0.00615813,10,0.0,172332,2165160,0.7058455,0.6814071,0.6870512,0.6882686,0.70558023,0.6683515,0.6808769,0.6821105,18445,26663.11966562271,0.69224167,0.66482097,0.67201006,0.67279124,11.641999758516793,0.0,0.0
109836,1217920,-0.018022299,-0.003943771,-0.0066378005,-0.0061756265,10,0.0,172425,2166090,0.6774997,0.68768626,0.6886036,0.688283,0.6594774,0.68374246,0.6819659,0.68210745,18453,26672.38038611412,0.6594774,0.6788674,0.6735925,0.6728887,10.666688368099708,0.0,0.0
109895,1218510,-0.036859334,-0.0033067702,-0.007038678,-0.006329216,10,0.0,172542,2167260,0.7238034,0.6942293,0.69132745,0.6883086,0.68694407,0.69092256,0.6842886,0.68197936,18463,26684.116897583008,0.68694407,0.6701993,0.6749727,0.6725757,12.132241684275076,0.0,0.0
109950,1219060,-0.04904461,-0.0024046241,-0.0064975023,-0.00617261,10,0.0,172644,2168280,0.71424216,0.6909708,0.69097877,0.68813574,0.66519755,0.68856615,0.68448126,0.68196315,18472,26694.50285744667,0.6634914,0.6763204,0.6733788,0.67243266,10.431765183410667,0.0,0.0
110011,1219670,0.031398058,-0.00027158856,-0.005378131,-0.0058529014,10,0.0,172747,2169310,0.68534786,0.68463624,0.68670946,0.6875806,0.7167459,0.6776625,0.68108755,0.6816963,18481,26704.83366894722,0.68534786,0.6741697,0.67119235,0.6721874,11.335484955491042,0.0,0.0
110065,1220210,-0.006769061,-0.006030488,-0.0073378347,-0.005993773,10,0.0,172849,2170330,0.6878344,0.6794549,0.6873214,0.6875834,0.6810653,0.67342454,0.6799835,0.68158954,18489,26714.02313399315,0.6810653,0.6643199,0.6703386,0.6721111,11.695074566729451,0.0,0.0
110124,1220800,-0.017494023,-0.0064527155,-0.007142896,-0.00613497,10,0.0,172950,2171340,0.69478005,0.69114304,0.6870339,0.68768305,0.677286,0.68469024,0.6798911,0.6815481,18499,26725.408866405487,0.6576239,0.67937905,0.6719846,0.67218584,11.251775231900146,0.0,0.0
110184,1221400,-0.033070922,-0.015336489,-0.0057149814,-0.0060036373,10,0.0,173053,2172370,0.6903515,0.69448984,0.68750167,0.6875287,0.65728056,0.6791534,0.6817867,0.6815251,18508,26735.790112495422,0.65728056,0.67124283,0.67214113,0.67203635,12.155972369628385,0.0,0.0
110238,1221940,0.009046435,-0.0015137255,-0.0039978093,-0.0057673403,10,0.0,173156,2173400,0.68043,0.6784974,0.6845551,0.6873925,0.68947643,0.6769837,0.6805573,0.6816251,18517,26746.204840898514,0.6612978,0.66957647,0.66986597,0.6719137,9.814435440600878,0.0,0.0
110297,1222530,-0.015682042,-0.00024253727,-0.004191398,-0.005704553,10,0.0,173255,2174390,0.71173686,0.68457425,0.6857651,0.68739486,0.6960548,0.6843317,0.6815736,0.6816904,18526,26756.52098751068,0.6632496,0.66992044,0.6726481,0.6720245,9.41883869240783,0.0,0.0
110355,1223110,0.027550459,-0.009080517,-0.006948064,-0.0058446615,10,0.0,173360,2175440,0.67600316,0.6865438,0.6864223,0.6873944,0.7035536,0.67746335,0.67947423,0.6815498,18535,26766.89501452446,0.6600552,0.6654305,0.67038345,0.6718608,11.631020016993258,0.0,0.0
110413,1223690,-0.002431035,-0.007840824,-0.0072467234,-0.0057731494,10,0.0,173472,2176560,0.6870071,0.6871828,0.6885673,0.6874401,0.6845761,0.679342,0.68132055,0.681667,18544,26777.21899151802,0.6704336,0.666208,0.67193764,0.6719818,10.235317142498769,0.0,0.0
110471,1224270,-0.015021682,-0.0079503115,-0.006676416,-0.005816506,10,0.0,173564,2177480,0.6908401,0.69017327,0.68882865,0.6873853,0.67581844,0.68222296,0.6821521,0.6815688,18553,26787.519780158997,0.6657522,0.67206764,0.6724763,0.6718972,12.144568377882388,0.0,0.0
110526,1224820,-0.001994729,-0.0041333856,-0.006024526,-0.00580111,10,0.0,173669,2178530,0.6758275,0.680957,0.68753713,0.6873048,0.6738328,0.6768237,0.6815126,0.68150365,18562,26797.818618535995,0.6579195,0.66604114,0.67090446,0.6717694,11.921492119282455,0.0,0.0
110581,1225370,-0.0043806434,-0.006537384,-0.0050541414,-0.0058915014,10,0.0,173760,2179440,0.7032944,0.6876074,0.68539244,0.6872909,0.69891375,0.6810701,0.6803382,0.68139935,18570,26807.084003925323,0.6581772,0.6761202,0.66991425,0.67177594,10.695700558410765,0.0,0.0
110648,1226040,-0.017618656,-0.0035604774,-0.0046962798,-0.005871025,10,0.0,173884,2180680,0.72416687,0.6876391,0.6886049,0.68739796,0.7065482,0.6840786,0.6839087,0.68152696,18581,26819.582494974136,0.67822295,0.68136376,0.6752652,0.67203283,5.5802233337808005,0.0,0.0
110708,1226640,-0.02148515,0.0030878186,-0.0038776011,-0.005778105,10,0.0,173985,2181690,0.70041674,0.680074,0.68907636,0.68761003,0.6789316,0.6831618,0.6851989,0.6818319,18590,26829.87432575226,0.6595975,0.66998327,0.6759777,0.67214626,13.256853302721092,0.0,0.0
110765,1227210,-0.016528428,-0.0038774014,-0.0048413128,-0.0059025115,10,0.0,174087,2182710,0.7238553,0.6818079,0.68762296,0.6876107,0.7073269,0.67793053,0.6827816,0.68170816,18599,26840.065408706665,0.65962934,0.67322165,0.6743065,0.6723613,9.52217320472142,0.0,0.0
110827,1227830,-0.013064384,-0.0038128078,-0.006485356,-0.0058218623,10,0.0,174190,2183740,0.7150864,0.69463384,0.6882158,0.68765575,0.702022,0.69082105,0.68173033,0.6818339,18608,26850.305428028107,0.6893975,0.6845027,0.6738047,0.67245704,11.183692297436924,0.0,0.0
110881,1228370,0.0140349865,-0.005596286,-0.005908951,-0.005782351,10,0.0,174293,2184770,0.68911296,0.68635595,0.6869607,0.68740493,0.70314795,0.68075955,0.6810518,0.68162256,18617,26860.7507584095,0.6719306,0.6712332,0.67312384,0.67220616,12.794568711829177,0.0,0.0
110935,1228910,-0.061779976,-0.0049711885,-0.005063553,-0.0056143077,10,0.0,174385,2185690,0.7191566,0.69297135,0.6878386,0.6874203,0.65737665,0.6880002,0.68277514,0.68180597,18625,26870.048987150192,0.65737665,0.680817,0.6735799,0.6725353,11.124067326229547,0.0,0.0
110993,1229490,-0.01651603,0.0062962472,-0.0030948133,-0.0053938837,10,0.0,174497,2186810,0.6761891,0.674929,0.6838365,0.6869042,0.6596731,0.6812252,0.6807418,0.6815104,18635,26881.52060818672,0.6596731,0.66361827,0.67204696,0.6723767,12.292052536070486,0.0,0.0
111052,1230080,-0.03694439,-0.010014134,-0.0031964611,-0.0052949484,10,0.0,174597,2187810,0.69862235,0.68651074,0.68147695,0.68655235,0.66167796,0.6764967,0.6782806,0.6812574,18644,26891.8423204422,0.66167796,0.6701933,0.6691711,0.6721888,9.462221985596086,0.0,0.0
111110,1230660,-0.016797483,-0.0006564736,-0.0052986075,-0.0051943883,10,0.0,174697,2188810,0.722882,0.6869373,0.6843306,0.6864977,0.7060845,0.68628085,0.67903197,0.6813032,18653,26902.163006067276,0.656772,0.670786,0.66940445,0.6721211,13.577943042164648,0.0,0.0
111169,1231250,-0.016809404,-0.0117701115,-0.0065520923,-0.0054589855,10,0.0,174798,2189820,0.7223797,0.6863353,0.6878686,0.68683505,0.7055703,0.6745652,0.68131644,0.681376,18662,26912.447223186493,0.67840827,0.665489,0.6711027,0.6721975,11.363114600652315,0.0,0.0
111227,1231830,0.017170846,-0.00720101,-0.0071187983,-0.005379239,10,0.0,174908,2190920,0.6974558,0.68450856,0.68771136,0.6868331,0.71462667,0.6773076,0.68059236,0.6814539,18671,26922.827711343765,0.6764189,0.66936034,0.6724952,0.6724134,10.228754862513208,0.0,0.0
111286,1232420,-0.017727137,-0.022082305,-0.007544835,-0.005651678,10,0.0,175001,2191850,0.68587565,0.7048506,0.6875133,0.68694067,0.6681485,0.68276834,0.67996866,0.68128896,18680,26933.07383108139,0.6598845,0.6744629,0.6709025,0.6722166,11.832439523238593,0.0,0.0
111342,1232980,-0.0012540817,-0.0077074645,-0.008019844,-0.0055540986,10,0.0,175102,2192860,0.70330685,0.67713803,0.6859644,0.6867904,0.7020528,0.6694306,0.67794454,0.68123627,18689,26943.373568058014,0.7020528,0.66363,0.6699822,0.67229176,11.297012595767832,0.0,0.0
111398,1233540,-0.03662479,-0.0012381315,-0.0071160034,-0.005489823,10,0.0,175204,2193880,0.7118086,0.6849215,0.6880246,0.6866376,0.67518383,0.6836834,0.6809085,0.68114775,18698,26953.677599668503,0.67518383,0.67052466,0.67386514,0.67230505,11.679621734662906,0.0,0.0
111455,1234110,-0.016860366,-0.009833669,-0.0067598335,-0.0055610924,10,0.0,175293,2194770,0.7202467,0.6875222,0.68673486,0.68653184,0.7033863,0.6776885,0.67997503,0.6809707,18706,26962.823319911957,0.6762463,0.6789011,0.6727772,0.6723494,10.22104017011413,0.0,0.0
111510,1234660,-0.028392732,-0.004098177,-0.0060986686,-0.0053914087,10,0.0,175407,2195910,0.7076431,0.68574035,0.6876292,0.6863599,0.67925036,0.6816422,0.68153054,0.6809685,18715,26973.01926779747,0.6789165,0.675848,0.67359316,0.6723334,11.995388659316472,0.0,0.0
111570,1235260,0.00032812357,-0.009659285,-0.0050571035,-0.005654458,10,0.0,175520,2197040,0.67808604,0.68793505,0.68510973,0.68675864,0.67841417,0.6782758,0.6800526,0.6811042,18725,26984.723699331284,0.67808604,0.6766092,0.67272127,0.6727413,6.334174304929878,0.0,0.0
111629,1235850,-0.04112935,-0.003839165,-0.007763396,-0.0057640346,10,0.0,175615,2197990,0.69475895,0.6869184,0.6863495,0.6864187,0.6536296,0.6830792,0.67858595,0.68065464,18734,26995.0022418499,0.6536296,0.67556596,0.6714297,0.67227215,12.867913113214088,0.0,0.0
111685,1236410,-0.021526456,-0.011213946,-0.005913775,-0.0057974816,10,0.0,175714,2198980,0.6804527,0.6922298,0.68579817,0.6862893,0.65892625,0.68101585,0.67988425,0.6804918,18743,27005.177305459976,0.65892625,0.66869044,0.6702053,0.67203087,9.811886962341601,0.0,0.0
111747,1237030,0.00040185452,-0.0007557392,-0.0059580733,-0.005895468,10,0.0,175814,2199980,0.7150415,0.68920445,0.6910608,0.68657553,0.7154434,0.68489254,0.68509775,0.6806489,18752,27015.449038505554,0.7150415,0.6804801,0.67343247,0.67200685,11.672126621985198,0.0,0.0
111803,1237590,-0.017505884,-0.0052222074,-0.005515795,-0.0058497554,10,0.0,175914,2200980,0.69432193,0.68026316,0.68938935,0.6865632,0.67681605,0.67679155,0.683912,0.6807367,18761,27025.745759487152,0.65906787,0.66314745,0.671272,0.67186964,14.032855378720788,0.0,0.0
111861,1238170,-0.00010406971,-0.018653417,-0.006226641,-0.0059320834,10,0.0,176014,2201980,0.705504,0.70606107,0.68748456,0.6867657,0.70539993,0.68740773,0.681258,0.68083364,18770,27036.04635834694,0.7053709,0.67913896,0.6705718,0.6717976,10.679121513687583,0.0,0.0
111914,1238700,-0.052087307,-0.01456058,-0.0052934126,-0.005924266,10,0.0,176117,2203010,0.7188576,0.69622433,0.6875051,0.6865989,0.6667703,0.68166363,0.6822117,0.6806747,18779,27046.518534183502,0.6667703,0.67460114,0.6722759,0.6716897,8.597654818314425,0.0,0.0
111973,1239290,-0.0043605566,-0.002817446,-0.0050416654,-0.0060340813,10,0.0,176219,2204030,0.67668974,0.6774017,0.68485904,0.6864447,0.6723292,0.67458427,0.6798172,0.6804106,18788,27056.776701688766,0.66743857,0.66289127,0.6687591,0.67118335,10.439505162501247,0.0,0.0
112034,1239900,-0.0021035671,-0.010860449,-0.004019575,-0.0062002353,10,0.0,176320,2205040,0.6761179,0.6972932,0.686307,0.6872273,0.67401433,0.6864328,0.6822875,0.68102705,18797,27067.08362054825,0.67401433,0.67562294,0.67026556,0.6717097,11.418804814934301,0.0,0.0
112088,1240440,-0.022500098,-0.0038339675,-0.0056288796,-0.0061049024,10,0.0,176409,2205930,0.68384165,0.68777096,0.6889397,0.68734443,0.66134155,0.68393695,0.68331075,0.6812395,18805,27076.347269535065,0.66134155,0.66928136,0.6728886,0.6718611,12.237660669655543,0.0,0.0
112145,1241010,-0.004196584,-0.007464677,-0.0057296455,-0.0061139325,10,0.0,176520,2207040,0.69253266,0.6827428,0.6874564,0.6871748,0.6883361,0.6752781,0.68172675,0.6810609,18815,27087.929490089417,0.6740008,0.6691295,0.67083573,0.6717328,9.280513617292632,0.0,0.0
112206,1241620,-0.021126807,-0.0062270104,-0.006605664,-0.006120858,10,0.0,176621,2208050,0.6998471,0.6847757,0.6896776,0.68739545,0.6787203,0.6785487,0.6830719,0.68127453,18824,27098.3681139946,0.67434967,0.6707898,0.67380327,0.67193925,12.598689338658803,0.0,0.0
112262,1242180,0.005842209,-0.0022086322,-0.007055483,-0.006284706,10,0.0,176724,2209080,0.699282,0.6833536,0.6920332,0.6879276,0.7051242,0.6811449,0.68497765,0.6816429,18833,27108.930649518967,0.6706571,0.673792,0.67645735,0.6723207,10.275739302270544,0.0,0.0
112320,1242760,-0.041754186,-0.006396985,-0.0067152763,-0.00610633,10,0.0,176824,2210080,0.70844686,0.68673843,0.6894747,0.6878902,0.6666927,0.6803414,0.68275946,0.6817838,18842,27119.459387540817,0.6567555,0.67564774,0.67333853,0.6724049,10.086440348223903,0.0,0.0
112382,1243380,0.024426162,-0.010596866,-0.008308293,-0.006196919,10,0.0,176924,2211080,0.67768556,0.6835558,0.6890553,0.6878778,0.7021117,0.67295885,0.680747,0.6816808,18851,27129.968519210815,0.67768556,0.6648575,0.672456,0.6721744,11.59805076171328,0.0,0.0
112434,1243900,-0.03276509,-0.00073966384,-0.006889166,-0.006143547,10,0.0,177025,2212090,0.68989885,0.67795104,0.68709075,0.6879678,0.65713376,0.6772114,0.6802015,0.6818242,18860,27140.457539081573,0.65713376,0.6690416,0.6719352,0.67227393,10.129211746522412,0.0,0.0
112495,1244510,0.0029052496,-0.0058049383,-0.004371841,-0.0060358094,10,0.0,177128,2213120,0.7120324,0.68905777,0.6864099,0.6880263,0.7149376,0.6832528,0.68203807,0.6819905,18869,27150.979330778122,0.6804561,0.66883594,0.67074114,0.67227906,12.635691282486947,0.0,0.0
112554,1245100,0.049878,-0.008593947,-0.005112635,-0.005989884,10,0.0,177231,2214150,0.65845174,0.6941086,0.69142586,0.6883861,0.70832974,0.68551457,0.68631315,0.68239623,18878,27161.489940166473,0.65845174,0.6835773,0.67415315,0.6724072,11.607875956943824,0.0,0.0
112606,1245620,-0.020902276,-0.012512386,-0.0075503383,-0.006105559,10,0.0,177332,2215160,0.7164665,0.6911447,0.6906021,0.6887584,0.6955642,0.6786324,0.68305176,0.68265283,18887,27172.068152427673,0.657933,0.6691141,0.6745944,0.6725105,12.061654339882216,0.0,0.0
112668,1246240,-0.017690241,-0.004191041,-0.009334904,-0.0062751523,10,0.0,177435,2216190,0.68727046,0.6781548,0.6925534,0.6891441,0.6695802,0.6739638,0.68321854,0.68286896,18896,27182.508899450302,0.6695802,0.66590536,0.6746443,0.67276865,10.849635060664568,0.0,0.0
112722,1246780,-0.014002264,-0.004854262,-0.0062079052,-0.0061816727,10,0.0,177533,2217170,0.6795342,0.69056225,0.6912158,0.68901044,0.66553193,0.6856801,0.6851469,0.6828739,18905,27192.969994544983,0.66553193,0.67637044,0.6765897,0.6729119,8.112930617613493,0.0,0.0
112778,1247340,0.016935349,-0.0031080185,-0.0045483876,-0.0060395114,10,0.0,177635,2218190,0.69158995,0.686265,0.68685603,0.6886226,0.7085253,0.68315697,0.6823076,0.68258315,18914,27203.365427017212,0.66023326,0.6770569,0.67354363,0.67283815,13.226803369468419,0.0,0.0
112839,1247950,-0.01729691,-0.01010328,-0.006310563,-0.006060379,10,0.0,177738,2219220,0.7025005,0.6877614,0.6861862,0.6887392,0.6852036,0.67765814,0.67987573,0.6826788,18923,27213.716249227524,0.67595977,0.6679458,0.6704752,0.6728686,10.001294780508474,0.0,0.0
112898,1248540,-0.0004516244,-0.0018064498,-0.0069131614,-0.00624073,10,0.0,177838,2220220,0.68339026,0.6811553,0.6885702,0.6889812,0.68293864,0.6793488,0.681657,0.68274045,18932,27224.314274311066,0.67732775,0.6681643,0.6735502,0.6731162,12.451304204815937,0.0,0.0
112954,1249100,0.0006595254,-0.0051917555,-0.0067306366,-0.0062575787,10,0.0,177937,2221210,0.6762954,0.6810642,0.6891558,0.6890877,0.6769549,0.67587245,0.68242526,0.68283015,18941,27234.675826072693,0.65567034,0.6643976,0.6726835,0.67321926,9.448780015273744,0.0,0.0
113010,1249660,-0.003808558,0.00769527,-0.004014703,-0.006186686,10,0.0,178038,2222220,0.7101094,0.6791876,0.6850624,0.6889694,0.70630085,0.68688285,0.6810477,0.68278265,18950,27245.139708518982,0.6696138,0.66964066,0.6687118,0.67321056,8.838557763185124,0.0,0.0
113068,1250240,0.028005779,0.001617527,-0.002070177,-0.005996511,10,0.0,178141,2223250,0.6867476,0.680334,0.6846401,0.6887956,0.7147534,0.68195146,0.68257,0.6827991,18959,27255.51196050644,0.6745982,0.66897,0.6711739,0.67308193,12.326428604175753,0.0,0.0
113125,1250810,-0.03752595,-0.0042004464,-0.0041625155,-0.0060634566,10,0.0,178241,2224250,0.70167,0.6872477,0.6855585,0.68879616,0.66414404,0.68304724,0.681396,0.68273276,18968,27265.801136493683,0.66414404,0.67438686,0.6714641,0.6731373,9.076758840812676,0.0,0.0
113185,1251410,-0.060773253,-0.011637288,-0.0063274615,-0.0059854575,10,0.0,178340,2225240,0.72486126,0.69092715,0.6859336,0.6883702,0.664088,0.6792898,0.6796063,0.6823848,18977,27276.193425893784,0.664088,0.6735278,0.67054904,0.6727666,12.203290809178979,0.0,0.0
